name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt
Bruegger's Bagels,"96 Main St, Northampton, MA 01060",Bagel shop,wendell,"Cafe/bakery chain preparing small-batch, New York-style bagels, plus breakfast & lunch sandwiches.",https://locations.brueggers.com/us/ma/northampton/96-main-st,https://www.brueggers.com/menu/,,https://www.brueggers.com/contact-us/,,Contact Us
Erving Station LLC,"3 E Prospect St, Erving, MA 01344",Candy store,wendell,,http://www.ervingstation.com/,,,https://www.ervingstation.com/contact,,CONTACT
Norton House of Pizza,"57 W Main St, Norton, MA 02766",Pizza,wendell,,,,,,,
Sabatino's Trattoria,"111 W Main St, Norton, MA 02766",Italian,wendell,"Polished venue serving seafood risotto, wood-fired pizza & Italian classics, plus wine & cocktails.",,,,,,
Baraka Cuisine,"1728 Massachusetts Ave, Cambridge, MA 02138",Mediterranean,wendell,"Exotic Mediterranean dishes served in a casual, intimate setting.",http://www.barakacuisine.com/,https://www.barakacuisine.com/menu-1/,,,,
Wendell Town Offices,,City government office,wendell,,,,,,,
Ruggles Pond,,Lake,wendell,,,,,,,
Wendell Police Department,"9 S Pine St, Wendell, NC 27591",Police department,wendell,,http://www.townofwendell.com/,,,/contact-us,,"
        Contact us
    "
Chinese Herbal Solutions,"5 Morse Village Rd, Wendell, MA 01379",Herb shop,wendell,,http://www.chineseherbalsolutions.com/Contact-Us_ep_47.html,,,Contact-Us_ep_47.html,,Contact Us
Wendell Free Library,,Public library,wendell,,,,,,,
Wendell's,"30 W Main St, Norton, MA 02766",Pub,wendell,"Snug, local hangout featuring wings & other comfort bites in modest surrounds with sports on TV.",http://www.wendellspub.com/,,,tel:5082855555,,(508) 285-5555
Long John Silver's,"485 Flatbush Ave, Hartford, CT 06106",Fast Food,wendell,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",https://www.ljsilvers.com/,,,,,
Long John Silver's,"1560 VFW Pkwy, West Roxbury, MA 02132",Fast Food,wendell,,https://www.ljsilvers.com/,,,,,
North Quabbin Garlic & Arts Festival,"60 Chestnut Hill Rd, Orange, MA 01364",Arts organization,wendell,,http://garlicandarts.org/,,,https://www.facebook.com/pages/North-Quabbin-Garlic-and-Arts-Festival/99532392485,,Find us on Facebook
Burger King,"636 W Gannon Ave, Zebulon, NC 27597",Fast Food,wendell,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_6116,http://www.bk.com/menu,,,,
Kemsley Academy,"8 Farley Rd, Wendell, MA 01379",Education,wendell,,http://www.kemsley.org/,,,,,
Bruegger's Bagels,,Bagel shop,wendell,,,,,,,
Bruegger's Bagels and Jamba Juice,"531 Grant St, Pittsburgh, PA 15219",Bagel shop,wendell,"Cafe/bakery chain preparing small-batch, New York-style bagels, plus breakfast & lunch sandwiches.",https://locations.brueggers.com/us/pa/pittsburgh/531-grant-st,https://www.brueggers.com/menu/,,https://www.brueggers.com/contact-us/,,Contact Us
Edwards Tree Services,"Wendell, MA 01379",Tree service,wendell,,https://edwardstreeservicema.com/,,,/contact,,Contact Us
Wendell Tax Collector,"9 Morse Village Rd, Wendell, MA 01379",City tax office,wendell,,http://www.wendellmass.us/index.php/taxes/tax-collector.html,,,/governance/office-hours.html,,Office Hours & Contacts
Long John Silver's,"7040 Knightdale Blvd, Knightdale, NC 27545",Fast Food,wendell,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",https://www.ljsilvers.com/,,,,,
Miller's Pub,"25 E Main St, Millers Falls, MA 01349",restaurants,wendell,,,,,,,
Swift River School,"201 Wendell Rd, New Salem, MA 01355",School,wendell,,http://www.swiftriverschool.org/,,,/academics/preschool/contact_me,,Contact Me
Fallen Oak Farm,,Farm,wendell,,,,,,,
Erving,,Bus station,wendell,,,,,,,
Full Circle DJs,,DJ service,wendell,,http://fullcircledjs.com/,,,,,
Long John Silver's,"167 New Britain Ave, Plainville, CT 06062",Fast Food,wendell,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",https://www.ljsilvers.com/,,,,,
Long John Silver's,"7040 Knightdale Blvd, Knightdale, NC 27545",Fast Food,wendell,"Counter-serve chain offering fried fish & seafood combos, plus chicken & sides.",https://www.ljsilvers.com/,,,,,
SoBol Beverly,"43-47 Enon St, Beverly, MA 01915",Cafe,wenham,,http://www.mysobol.com/,,,,,
Subway,"Rt 128 N, Beverly, MA 01915",Sandwich,wenham,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/25769/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=25769&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/25769/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=25769&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
Froze Zone,"184 W Boylston St, West Boylston, MA 01583",Caterer,west boylston,,http://www.froze-zone.com/,http://www.froze-zone.com/todaysflavors/,,,,
S & S Farms & Deli Marketplace,"307 W Boylston St, West Boylston, MA 01583",Grocery store,west boylston,,http://www.ssmarketplace.com/,,,hours-direction.html,,contact us
Honey Dew Donuts,"1181 W Boylston St, Worcester, MA 01606",Donuts,west boylston,"Informal chain serving up coffee drinks, donuts, pastries & breakfast sandwiches.",http://honeydewdonuts.com/,,,,,
Gourmet Donuts,"231 W Boylston St, West Boylston, MA 01583",Donuts,west boylston,"Donut shop offering muffins, bagels & sandwiches, plus drinks such as smoothies & flavored coffee.",http://www.gourmetdonuts.com/,,,index.html#contactus,,CONTACTS
Table Twelve,"175 W Boylston St, West Boylston, MA 01583",Food and drink,west boylston,,http://www.tabletwelvekitchen.com/,,https://tabletwelvekitchen.com/#giftcards,,Gift Cards,
Barrett's Alehouse West Bridgewater,"674 W Center St, West Bridgewater, MA 02379",Restaurant,west bridgewater,"Restaurant, bar, arcade & function venue for modern American & international cooking.",https://barrettsalehousewestbridgewater.com/,https://barrettsalehousewestbridgewater.com/menus/,,/contact-us/,,Contact Us
Wendy's,"707 W Center St, West Bridgewater, MA 02379",Fast Food,west bridgewater,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ma/west-bridgewater/707-west-center-street?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,http://www.viewmenu.com/wendys-2063/menu?ref=google,http://www.wendysgiftcards.com/#/home,https://www.wendys.com/contact-us,gift card portal.,Contact page
Honey Dew Donuts,"475 W Center St, West Bridgewater, MA 02379",Donuts,west bridgewater,"Informal chain serving up coffee drinks, donuts, pastries & breakfast sandwiches.",http://www.honeydewdonuts.com/,,/gift-cards/gift-card-giveaway,http://www.formstack.com/forms/?1422063-NbcrelPPw3,Gift Cards,Online Form - Constant Contact Signup Form
Tatami Sushi Restaurant,"118 N Bedford St, East Bridgewater, MA 02333",Sushi,west bridgewater,,http://tatamisushibar.com/,http://places.singleplatform.com/tatami-sushi-restaurant/menu?ref=google,,,,
Sing Yee Restaurant,"379 Turnpike St, South Easton, MA 02375",Cantonese,west bridgewater,,https://www.facebook.com/pages/Sing-Yee-Restaurant/120600241284416,,,,,
Crispi's Restaurant,"136 Broad St, Bridgewater, MA 02324",Restaurant,west bridgewater,Italian comfort food & pizzas are featured at this cozy Italian joint with a casual atmosphere.,,http://places.singleplatform.com/crispis-italian-cuisine/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Jamaica's Best Bar & Grille,"320 W Center St, West Bridgewater, MA 02379",Restaurant,west bridgewater,,https://jamaicas-best-bar-grille.business.site/?utm_source=gmb&utm_medium=referral,,,,,Contact
Sophie's Pizza Place,"479 Turnpike St, South Easton, MA 02375",Pizza,west bridgewater,,http://www.sophiespizzaboston.com/,http://places.singleplatform.com/sophies-pizza-2/menu?ref=google,,https://sophiespizzaboston.com/contact-us/,,Contact Us
Nara Hookah Lounge,"3 S Main St, West Bridgewater, MA 02379",Hookah bar,west bridgewater,,http://www.narahookahloungewestbridgewater.com/,,,,,
Cape Cod Cafe Pizza,"979 Main St, Brockton, MA 02301",Pizza,west bridgewater,"This casual eatery & bar offers a number of specialty pizzas, plus burgers, salads, calzones & more.",http://capecodcafepizza.com/,http://places.singleplatform.com/cape-cod-cafe/menu?ref=google,https://capecodcafepizza.cardfoundry.com/,http://capecodcafepizza.com/contact-us/,Gift Cards,Contact Us
Brianna's Breakfast,"100 Spring St, Bridgewater, MA 02324",Breakfast,west bridgewater,,,,,,,
Bertucci's Italian Restaurant,"1285 Belmont St, Brockton, MA 02301",Italian,west bridgewater,"Kid-friendly chain serving classic Italian fare & pizzas, plus cocktails, wine & beer.",https://www.bertuccis.com/?utm_source=google&utm_campaign=lgmb&utm_medium=organic&utm_content=local-listing,http://places.singleplatform.com/bertuccis-brick-oven/menu?ref=google,/gift-cards/,/contact-us/,Gift Cards,Contact us
Jo's Best Diner,"1050 Pearl St, Brockton, MA 02301",Diner,west bridgewater,,http://www.josbestdiner.co/,http://www.josbestdiner.co/menu/,,http://www.josbestdiner.co/contact-us/,,Contact Us
Jade Leaf Restaurant,"1050 Pearl St, Brockton, MA 02301",Chinese,west bridgewater,,http://www.jadeleafchinese.com/,http://www.jadeleafchinese.com/,,,,
Emma's Pub & Pizza,"1420 Pleasant St, Bridgewater, MA 02324",Pizza,west bridgewater,"Quirky, family-friendly pizzeria & sports bar dishing out generous portions & daily special deals.",http://emmaspubandpizza.com/,http://emmaspubandpizza.com/entrees/4130527,,javascript:void(0);,,Contact Us
Fiesta Mexican Restaurant,"34 Bedford St, East Bridgewater, MA 02333",Mexican,west bridgewater,"Festive Mexican cantina featuring familiar dishes made from family recipes, plus margaritas.",https://www.fiestasmexican.net/,https://www.fiestasmexican.net/menu,,/request-form,,"  

Contact Us
"
Riviera Cafe Brewhouse,"288 Broad St, Bridgewater, MA 02324",Brewpub,west bridgewater,,http://rivcafe.com/,,,http://rivcafe.com/contact-us/,,Contact Us
Dunkin',,Coffee shop,west bridgewater,,,,,,,
Dunkin',,Coffee shop,west bridgewater,,,,,,,
Crown Fried Chicken,"1012 Main St, Brockton, MA 02301",Chicken,west bridgewater,"No-frills take-out/delivery fried chicken joint, part of a chain known for using halal poultry.",,,,,,
donasackgmailcom,,Sandwich,west bridgewater,,,,,,,
Burger King,"606 Belmont St, Brockton, MA 02301",Fast Food,west bridgewater,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_105,http://www.bk.com/menu,,,,
Linda Silveira Broker for Gold Star Realty Inc New Bedford,"1601 Main St, Brockton, MA 02301",Restaurant,west bridgewater,,,,,,,
Arizona fried chicken AFC,"880 Main St, Brockton, MA 02301",Fast Food,west bridgewater,,,,,,,
Pizza Maria,"180 Oak St, Brockton, MA 02301",Pizza,west bridgewater,,http://www.pizzamaria-brockton.com/,,,#contact,,Contact Us
La Fogata Restaurante Ecuatoriano,"205-207 Belmont St, Brockton, MA 02301",Restaurant,west bridgewater,,http://lafogata.com/,,,/contact-la-fogata,,CONTACT US
D'Angelo Grilled Sandwiches,"646 Washington St, South Easton, MA 02375",Sandwich,west bridgewater,"Branch of a sandwich shop chain offering subs, wraps & salads, with build-your-own options.",https://locations.dangelos.com/ma/south-easton/646-washington-street.html,https://www.dangelos.com/#restaurant-menu?utm_source=yext&utm_medium=local&utm_campaign=listings,,,,
Eat Fitz,,Health Food,west bridgewater,,https://eatfitz.com/,,,https://eatfitz.com/contact-us/,,Contact Us
Breakfast All Day,,Breakfast,west bridgewater,,,,,,,
Dunkin',,Coffee shop,west bridgewater,,,,,,,
Express Panda Chinese Restaurant,"43 Legion Pkwy, Brockton, MA 02301",Chinese,west bridgewater,"Casual eatery serving an array of Chinese & American favorites, from crab Rangoon to BBQ chicken.",https://expresspandatogo.com/,https://expresspandatogo.com/,,#contact,,Contact Us
Morabeza Club,"581 Main St, Brockton, MA 02301",Restaurant,west bridgewater,,,,,,,
Thai All Seasons,"11 South Ave, Whitman, MA 02382",Thai,west bridgewater,,http://thaiallseasons.com/,http://www.thaiallseasons.com/menu.html,,,,
The Pizza Depot,"700 Depot St, North Easton, MA 02356",Pizza,west bridgewater,,https://www.pizzadepoteaston.com/,https://24seveneats.com/menu-pizzadepot,,contact.html,,Contact
Domino's Pizza,,Pizza Delivery,west bridgewater,,,,,,,
Stoneys Pub & Pizza,"456 W Grove St, Middleborough, MA 02346",Pizza,west bridgewater,,https://www.zmenu.com/stoneys-pub-and-pizza-middleboro-online-menu/,http://places.singleplatform.com/stoneys-pub--pizza/menu?ref=google,,/contact.jsp,,Contact Us
Au Bon Pain,"320 Washington St, South Easton, MA 02375",Sandwich,west bridgewater,,https://www.aubonpain.com/,,,,,
Ragged Hill Orchard,"94 John Gilbert Rd, West Brookfield, MA 01585",Farm,west brookfield,,http://www.raggedhill.com/,,,,,
Irish House Restaurant and Trinity Pub at the Irish Cultural Center,"429 Morgan Rd, West Springfield, MA 01089",Irish,west springfield town,,http://www.irishcenterwne.org/,http://www.irishcenterwne.org/restaurant-and-pub/menu/,https://www.irishcenterwne.org/restaurant-and-pub/gift-certificates/,https://www.irishcenterwne.org/restaurant-and-pub/hours-and-contact/,Gift Certificates,Hours and Contact
Wendy's,"644 Riverdale St, West Springfield, MA 01089",Fast Food,west springfield town,Fast-food burger chain serving sides such as chili & baked potatoes.,https://locations.wendys.com/united-states/ma/west-springfield/644-riverdale-street?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,https://menu.wendys.com/en_US/categories/?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search,http://www.wendysgiftcards.com/#/home,https://www.wendys.com/contact-us,gift card portal.,Contact page
Felix's Breakfast & Sandwich,"67 Liberty St, Springfield, MA 01103",Breakfast,west springfield town,,http://restaurantwebx.com/FelixsBreakfast/,,,#our-contact,,"


		Location & Contact		
"
Vintage Inc,"1305 Memorial Ave, West Springfield, MA 01089",Mexican,west springfield town,,,,,,,
Panera Bread,"935 Riverdale St, West Springfield, MA 01089",Sandwich,west springfield town,"Counter-serve bakery/cafe chain serving sandwiches, salads & more, known for its bread & free WiFi.",https://locations.panerabread.com/ma/west-springfield/935-riverdale-street.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search,https://delivery.panerabread.com/#!/menu/category/,https://panerabread.ourgiftcards.com/,https://panera.custhelp.com,,Contact Us
McDonald's,,Fast Food,west springfield town,,,,,,,
Costco Food Court,"119 Daggett Dr, West Springfield, MA 01089",Food court,west springfield town,,http://m.costco.com/WarehouseLocatorView%3FlangId%3D-1%26storeId%3D10301%26catalogId%3D10701,,,,,
Powers,"76 Westfield St, West Springfield, MA 01089",Bar,west springfield town,,,,,,,
Dunkin Donuts,,Restaurant,west springfield town,,,,,,,
Subway,"1329 Riverdale St, West Springfield, MA 01089",Sandwich,west springfield town,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/6608/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=6608&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/6608/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=6608&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
Spanish Food Springfield And Holyoke,"37 Main St, Springfield, MA 01105",Spanish,west springfield town,,,,,,,
Dunkin',,Coffee shop,west springfield town,,,,,,,
China House,"513 Main St, Vacaville, CA 95688",Chinese,west springfield town,"Traditional Chinese dishes, wine & beer served in an old-timey dining room with comfy booths.",,,,,,
Collins Tavern,"997 Westfield St, West Springfield, MA 01089",Bar,west springfield town,,,,,,,
Blake House Cafe,"21 Edwards St, Springfield, MA 01103",Restaurant,west springfield town,,https://springfieldmuseums.org/,http://places.singleplatform.com/blake-house-cafe/menu?ref=google,https://springfieldmuseums.org/online-store/tickets-gift-certificates/,https://springfieldmuseums.org/contact/,Gift Certificates,Contact Us
Mi Antojito Bakery & Restaurant,"126 Walnut St, Springfield, MA 01105",Puerto Rican,west springfield town,,,,,,,
Traditional Saigon Restaurant,"281 Belmont Ave, Springfield, MA 01108",Vietnamese,west springfield town,,,,,,,
The Crest Room,"706 Westfield St, West Springfield, MA 01089",Pub,west springfield town,,http://www.thecrestroom.com/,https://thecrestroom.com/slider-test/,https://www.toasttab.com/the-crest-room/giftcards,https://thecrestroom.com/contact-us/,Gift Cards,Contact
Salerno Pizzeria,"747 Liberty St, Springfield, MA 01104",Pizza,west springfield town,"Popular, family-run staple doling out Italian food, sandwiches & sides in down-to-earth surrounds.",,http://places.singleplatform.com/salerno-pizzeria/menu?ref=google,,http://www.singleplatform.com/menu-lp?ref=google&sp_source=publisher&sp_campaign=google&sp_channel=viral,,
Pizza Choice,"445 State St, Springfield, MA 01105",Restaurant,west springfield town,"No-frills storefront offering pizza, calzones & other casual grub such as grinders, burgers & wings.",http://pizzachoicema.com/,http://pizzachoicema.com/,,,,
Spanish food Delivery springfiEld  Holyoke,"Hillside Ave, West Springfield, MA 01089",Gastropub,west springfield town,,,,,,,
An Cafe Vietnamese Restaurant,,Vietnamese,west springfield town,,,,,,,
Bueno Y Sano Springfield,"935 Riverdale St, West Springfield, MA 01089",Mexican,west springfield town,,http://www.buenoysano.com/,http://buenoysano.com/locations-menus/,https://buenoysano.com/shop-bueno/#!/Gift-Card/p/75309006/category=0,https://buenoysano.com/contact/,,CONTACT
The Foundry West Stockbridge,"2 Harris St, West Stockbridge, MA 01266",Performing arts theater,west stockbridge,,http://thefoundryws.com/,,,https://thefoundryws.com/contact/,,Contact
Linmar Corporation,"25 Circuit Ave, Oak Bluffs, MA 02557",Restaurant,west tisbury,,,,,,,
Town Bar and Grill MV,"227 Upper Main St, Edgartown, MA 02539",Grill,west tisbury,,https://www.townbarmv.com/,,https://www.toasttab.com/town-bar-and-grill-mv/giftcards,https://www.townbarmv.com/contact/,Click Here,Contact
The Boathouse,,Restaurant,west tisbury,,,,,,,
Edgartown Diner,"65 Main St, Edgartown, MA 02539",Diner,west tisbury,"Old-school throwback with a retro motif & traditional American dishes for breakfast, lunch & dinner.",http://edgartowndinermv.com/,,,,,
Espresso Love,"17 Church St, Edgartown, MA 02539",Restaurant,west tisbury,,,http://www.espressolove.com/images/EspressoLoveMenu.pdf,,,,
East End Tap,"734 Teaticket Hwy, East Falmouth, MA 02536",Restaurant,west tisbury,"Unpretentious watering hole with an attached restaurant serving burgers, steak & seafood.",http://www.eastendtap.com/,,,,,
Martha's,"281 Main St, Falmouth, MA 02540",Sandwich,west tisbury,,https://www.marthascapecod.com/,http://places.singleplatform.com/marthas-125/menu?ref=google,https://www.toasttab.com/martha-s/giftcards,https://www.marthascapecod.com,PURCHASE GIFT CARDS,LOCATION & CONTACT
Papa Jake's Pizza,"146 Sandwich Rd, Teaticket, MA 02536",Pizza,west tisbury,,,,,,,
KC Bar & Grill,,Restaurant,west tisbury,,,,,,,
The Newes From America,"23 Kelly St, Edgartown, MA 02539",Pub,west tisbury,,http://thenewesfromamerica.com/,https://www.thenewesfromamerica.com/eat,,,,
Dunkin',,Coffee shop,west tisbury,,,,,,,
Loft Nightclub,"9 Oak Bluffs Ave, Oak Bluffs, MA 02557",Night club,west tisbury,,http://www.loftob.com/,http://loftob.com/,,javascript:void(0),,"
"
Central House South Street,"44 South St, Westborough, MA 01581",Grill,westborough,,http://thecentralhousetavern.com/,,,,,
Burger King,"139 Turnpike Rd, Westborough, MA 01581",Fast Food,westborough,"Well-known fast-food chain serving grilled burgers, fries & shakes, plus breakfast.",https://burgerking.com/store-locator/store/restaurant_1017,http://www.bk.com/menu,,,,
Auntie Anne's Pretzels,"510 Great Mall Dr, Milpitas, CA 95035",Restaurant,westborough,Global chain of counters dispensing sweet & savory soft pretzels with a variety of toppings & dips.,https://www.auntieannes.com/ca/milpitas/108-1?utm_source=google&utm_medium=organic&utm_campaign=localmaps,https://www.auntieannes.com/pretzels/?utm_source=google&utm_medium=organic&utm_campaign=menu,/gift-cards,https://www.auntieannes.com/contact-us/careers,Gift Cards,apply now
The New York Deli,"122 Turnpike Rd, Westborough, MA 01581",Sandwich,westborough,,http://www.nydeli-online.com/,,,contact.php,,
Red Heat Tavern Westborough ma,"227 Turnpike Rd, Westborough, MA 01581",Restaurant,westborough,,https://redheattavern.com/,,https://redheattavern.securetree.com,https://redheattavern.com/find-us/find-us/,Gift Cards,Contact
Honey Dew Donuts,"2 Connector Rd, Westborough, MA 01581",Donuts,westborough,"Informal chain serving up coffee drinks, donuts, pastries & breakfast sandwiches.",http://www.honeydewdonuts.com/,,/gift-cards/gift-card-giveaway,http://www.formstack.com/forms/?1422063-NbcrelPPw3,Gift Cards,Online Form - Constant Contact Signup Form
papa gino s Papa Gino's Westboro Mass Pike West,"Massachusetts Turnpike West, Westborough, MA 01581",Pizza,westborough,"Standard, family-oriented chain for pizzas, pastas & subs.",https://locations.papaginos.com/ma/westborough/massachusetts-turnpike-west.html,,,,,
Subway,,Sandwich,westborough,,,,,,,
papa gino s Papa Gino's Westboro Mass Pike West,"Massachusetts Turnpike, 105 West St Post, Westborough, MA 01581",Pizza,westborough,"Standard, family-oriented chain for pizzas, pastas & subs.",https://locations.papaginos.com/ma/westboro/massachusetts-turnpike-west.html,,,,,
Dunkin',"410 Napa Junction Rd Suite 100, American Canyon, CA 94503",Coffee shop,westborough,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=355026,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Bamboo,"132 Turnpike Rd, Westborough, MA 01581",Asian,westborough,,https://www.bamboowestford.com/,,,https://www.bamboowestford.com/contact/,,Contact & Directions
ELBASHA GRILLE,"Rocklawn Rd, Westborough, MA 01581",Restaurant,westborough,,https://elbashagrille.com/,,,https://elbashagrille.com/contact-us/,,Rack of Lamb $36
Harry's,"1909 El Camino Real, Redwood City, CA 94063",Restaurant,westborough,"Hearty portions of meat/comfort food served cafeteria-style since 1954 in a rustic, dark-wood space.",http://www.harryshofbrau.com/,,,/contact/,,Contact Us 
D'Angelo Grilled Sandwiches,"11 Massachusetts Turnpike, Post 105, Westborough, MA 01581",Sandwich,westborough,"Branch of a sandwich shop chain offering subs, wraps & salads, with build-your-own options.",https://locations.dangelos.com/ma/westboro/11-massachusetts-turnpike-west.html,https://www.dangelos.com/#restaurant-menu?utm_source=yext&utm_medium=local&utm_campaign=listings,,,,
Stonefire Pizza Napoletana,"45 E Main St, Westborough, MA 01581",Mobile caterer,westborough,,http://www.stonefirepizzanapoletana.com/,,,/contact,,Contact
Dunkin',"Xtra Mart Gas Station, 185 Turnpike Rd, Westborough, MA 01581",Coffee shop,westborough,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=349299,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=349299,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Dunkin',"1800 23rd St Suite D, Bakersfield, CA 93301",Coffee shop,westborough,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://smart.link/abu8tr12sc1y6,,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Shortstop Bar & Grill,"99 Springfield Rd, Westfield, MA 01085",Grill,westfield,"Sports-fan hangout featuring a variety of pub grub & beers on tap, plus a patio with live music.",http://www.shortstopbarandgrill.com/,,,/contact,,Contact
Family Pizza,"281 Elm St, Westfield, MA 01085",Pizza,westfield,,,,,,,
Tin Bridge Brewing Co,"487 E Main St, Westfield, MA 01085",Brewery,westfield,,http://www.tinbridgebrewing.com/,https://untappd.com/tinbridgebrewing/beer,,/contact,,"
            Contact
          "
Millies Deli And Pizzaria,"118 E Broad St, Westfield, NJ 07090",Restaurant,westfield,Long-running restaurant dispatching Italian classics from pizza to pasta in a brick-walled setting.,http://www.cosimosrestaurant.com/,https://cosimosrestaurant.com/dinner-menu/,,https://cosimosrestaurant.com/contact/,,CONTACT
Richard's Grinders,"2592, 420 Union St # A, Westfield, MA 01085",Sandwich,westfield,,http://www.richardsgrinders.com/,,,locations-contact.html,,Locations
McDonald's,"299 E Main St, Westfield, MA 01085",Fast Food,westfield,"Classic, long-running fast-food chain known for its burgers, fries & shakes.",https://www.mcdonalds.com/us/en-us/location/MA/WESTFIELD/299-E-MAIN/1550.html?cid=RF:YXT:GMB::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=RF:YXT_LS:SI::MGBM,,/us/en-us/contact-us.html,,Contact Us
Dunkin',"127 N Elm St, Westfield, MA 01085",Coffee shop,westfield,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=331510,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=336678,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
Gigi's Pizza,"358 Southwick Rd # 2, Westfield, MA 01085",Pizza,westfield,"Family-friendly spot serving up pastas, wings, hot dogs & a variety of pizzas in casual quarters.",http://gigispizzas.com/,http://gigispizzas.com/Menus,,/Contact,,Contact Us
Subway,"21 Southwick Rd, Westfield, MA 01085",Sandwich,westfield,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://order.subway.com/en-us/restaurant/43086/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=43086&utm_campaign=evergreen-2020,https://order.subway.com/en-us/restaurant/43086/menu/?utm_source=yxt-goog&utm_medium=local&utm_term=acquisition&utm_content=43086&utm_campaign=yxt-restaurant-listing-allyear-2020&cid=0:tx:0:swy-web:0:0&segment_code=0,,,,
Peppermill Catering LLC,"18 Broad St, Westfield, MA 01085",Catering food and drink supplier,westfield,,http://www.peppermillcateringllc.com/,,,//www.peppermillcateringllc.com/contact-peppermill-catering-llc.html,,Contact Us
Dunkin',"625 E Main St, Westfield, MA 01085",Coffee shop,westfield,"Long-running chain serving signature donuts, breakfast sandwiches & a variety of coffee drinks.",https://www.dunkindonuts.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=344318,https://www.dunkindonuts.com/en/food-drinks?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=344318,/en/dd-cards,/en/about/contact-us/faqs,"
DD CARD
Gift Cards, Register Card & Add Value
>
","
                            Contact Us
                        "
D'Angelo Grilled Sandwiches,"291 E Main St, Westfield, MA 01085",Sandwich,westfield,"Branch of a sandwich shop chain offering subs, wraps & salads, with build-your-own options.",https://locations.dangelos.com/ma/westfield/291-east-main-street.html,https://www.dangelos.com/#restaurant-menu?utm_source=yext&utm_medium=local&utm_campaign=listings,,,,
