name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt
Barnes & Noble,,Book store,russell,,,,,,,
Amoeba Music,"2455 Telegraph Ave, Berkeley, CA 94704",Music store,russell,http://www.amoeba.com/,,"Old-school shop carrying new & used music in all genres & formats, including vinyl, plus trade-ins.",Gift Certificates,/gift-card/,/other/contact-us/,Contact Us
University of South Carolina Bookstore,"1400 Greene St, Columbia, SC 29208",Book store,russell,http://sc.bncollege.com/,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=10052,Contact Us
Centuries & Sleuths Bookstore,"7419 Madison St, Forest Park, IL 60130",Book store,russell,http://www.centuriesandsleuths.com/,,"Casual shop offering biographies, historical novels & mysteries, plus book signings & activities.",,,,
Star Cat Books,"157 S Main St Box 924, Bradford, VT 05033",Book store,russell,http://www.starcatbooks.com/,,,Gift certificates!,//starcatbooks.com/2020/03/24/gift-certificates/,//starcatbooks.com/find-us/,Find us
Occult Book Store,"2032 W Grand Ave., Chicago, IL 60612",Book store,russell,http://www.occultbookstore.com/,,Extensive collection of books on magic & spiritual practices plus workshops by psychics & healers.,"

  
  
  @media screen and (min-width: 750px) { 
    #ProductCardImage-featured-collections-4436266156102 {
      max-width: 183px;
      max-height: 86px;
    }
    #ProductCardImageWrapper-featured-collections-4436266156102 {
      max-width: 183px;
      max-height: 86px;
    }
   } 
  
  
    
    @media screen and (max-width: 749px) {
      #ProductCardImage-featured-collections-4436266156102 {
        max-width: 183px;
        max-height: 750px;
      }
      #ProductCardImageWrapper-featured-collections-4436266156102 {
        max-width: 183px;
      }
    }
  









Gift Certificate


$10.00

",/collections/magic-spells-1/products/gift-certificate,/pages/contact-us,"
                  Contact Us
                "
Malaprop's BookstoreCafe,"55 Haywood St, Asheville, NC 28801",Book store,russell,http://www.malaprops.com/,,"Independent outfit for fiction & nonfiction works, plus book clubs, author events & organic coffee.",Great Reads & More,/malaprops-101-best-books-2018,/authors,Contact Us/FAQs
A Room of One's Own,"315 W Gorham St, Madison, WI 53703",Book store,russell,http://www.roomofonesown.com/,,,$10,https://www.roomofonesown.com/product/gift-certificate-1000,/storehistory,Contact & Location
The Bookmobile,"17 Center St, Rutland, VT 05701",Book store,rutland,http://www.bookmobilevermont.com/,,,,,,
Hermit Hill Books,"95 Main St, Poultney, VT 05764",Used book store,rutland,http://www.hermithillbooks.com/,,,,,http://www.hermithillbooks.com/contact.php,Contact
Vermont Teddy Bear,"6655 Shelburne Rd, Shelburne, VT 05482",Gift shop,rutland,http://www.vermontteddybear.com/,,,,,,
Follet Corporation,"255 Grapevine Rd, Wenham, MA 01984",Book store,salem,https://www.follett.com/,,,,,/CONTACT,"








"
Simonae Dixon Book Store,"160 Munroe St, Lynn, MA 01901",Book store,salem,,,,,,,
the phoenix store,"810 Lynnway, Lynn, MA 01905",Book store,salem,,,Christian bookstore offering a selection of bibles & religious books as well as musical instruments.,,,,
Witch Way Gifts,"155 Derby St, Salem, MA 01970",Gift shop,salem,http://www.witchwaygifts.com/,,,,,https://www.witchwaygifts.com/mm5/merchant.mvc?Screen=CTUS,Contact Us
Coon's Card & Gift Shop,"226 Essex St, Salem, MA 01970",Gift shop,salem,https://www.coonscardandgiftshop.com/,,,Purchase eGift Card,http://squareup.com/gift/64P3XK5GXQ2KC/order,https://www.coonscardandgiftshop.com/contact,CONTACT
Samuel Book Store,"583 Lynnway #345, Lynn, MA 01905",Book store,salem,,,,,,,
Lifebridge Thrift Store,"47 Canal St, Salem, MA 01970",Thrift store,salem,,,,,,,
Bewitched In Salem,"180 Essex St, Salem, MA 01970",Gift shop,salem,https://facebook.com/Bewitchedinsalem,,,,,,
Trolley Depot,"191 Essex St, Salem, MA 01970",Gift shop,salem,https://www.trolleydepot.com/,,,,,/pages/contact-us,"
        Contact Us
      "
Salemdipity,"86 Wharf St C, Salem, MA 01970",Gift shop,salem,https://www.salem.org/listing/salemdipity/,,,,,https://visitor.r20.constantcontact.com/d.jsp?llr=iivo5kcab&p=oi&m=1102026593544&sit=dgve6gddb&f=93b8be47-3f30-48ed-9ac1-8f1ea8717488,"

Join Our List  
"
Roost & Company,"40 Front St, Salem, MA 01970",Gift shop,salem,http://www.roostandcompany.com/,,,,,javascript:void();,Contact us
Go Calendars Toys & Games,"o/s Steve Madden, 845 Market St R310Z, San Francisco, CA 94103",Book store,salem,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
Trinity Book Store,"300 Summit St, Hartford, CT 06106",Book store,salisbury,http://trinity.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=44056,Contact Us
Isaiah Thomas Books and Prints,"4632 Falmouth Rd, Cotuit, MA 02635",Used book store,sandwich,http://isaiahthomasbooks.com/,,,,,https://www.isaiahthomasbooks.com/?page=shop/contactus,Contact Us
Newbury Comics,"Roosevelt Field Mall, 630 Old Country Rd, Garden City, NY 11530",Comic book store,saugus,https://www.newburycomics.com/pages/locations,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Savoy Books,"10 Canal St, Westerly, RI 02891",Book store,savoy,http://www.savoybookshopcafe.com/,,,Purchase a Gift Card,/purchase-gift-card,/contact-us,Contact Us
Joye,"196 Front St #1330, Scituate, MA 02066",Gift shop,scituate,http://www.joyegifts.com/,,,,,/contact-us,"
Contact Us
"
Front Street Book Shop,"122 Front St, Scituate, MA 02066",Book store,scituate,,,,,,,
The Time Capsule,"1732 Fall River Ave, Seekonk, MA 02771",Comic book store,seekonk,http://timecapsulecomics.com/,,,,,/contact/,Contact
Wild Time Comics & Stories,"703 Washington St, Attleboro, MA 02703",Comic book store,seekonk,http://www.wildtimecomics.com/,,,,,http://campaign.r20.constantcontact.com/render?m=1103854201002&ca=004b8b2b-dfda-4282-87b9-719c3bd2183e,"Click here
"
Stillwater Books,"175 Main St, Pawtucket, RI 02860",Book store,seekonk,http://www.stillwaterbooksri.com/,,,,,/contact-us,Contact Us
Barrington Books,"184 County Rd, Barrington, RI 02806",Book store,seekonk,http://www.barringtonbooks.com/,,,,,/contact.html,"
										Contact
									"
Books On the Square,"471 Angell St, Providence, RI 02906",Book store,seekonk,http://www.booksq.com/,,, ,http://www.booksq.com/gift-certificate,,
Storybook Cove,"775 Washington St #2, Hanover, MA 02339",Book store,seekonk,https://www.storybookcove.com/,,,,/gift-cards,,
Discover Books,"Orient Ave, Pawtucket, RI 02861",Book store,seekonk,,,,,,,
Rivendell Books & Games,"224 Winthrop St, Rehoboth, MA 02769",Book store,seekonk,http://rivendellbooksandgames.com/,,,,,,
Newsbreak,"581 Grand Army of the Republic Hwy, Swansea, MA 02777",Book store,seekonk,http://newsbreakmags.com/,,,,,https://newsbreakmags.com/contact-us/,Contact Us
Cellar Stories Book Store,"111 Mathewson St, Providence, RI 02903",Used book store,seekonk,http://www.cellarstories.com/,,,,,https://www.cellarstories.com/contact.php,Contact
M & S Rare Books Inc,"245 Waterman St # 303, Providence, RI 02906",Used book store,seekonk,,,,,,,
Tyson'sOld & Rare Books,"301 Seaview Ave, Swansea, MA 02777",Used book store,seekonk,,,,,,,
Brown Bookstore,"244 Thayer St, Providence, RI 02912",Book store,seekonk,http://shopbrown.com/,,Comfortable 2-story book store & cafe also offering Brown University apparel & accessories.,eGift Card,https://insite.browntextbook.com/MerchDetail?MerchID=1462797,,
Riffraff bookstore and bar,"60 Valley St #107A, Providence, RI 02909",Book store,seekonk,http://www.riffraffpvd.com/,,"Cozy bookstore offering rare titles, events & free Wi-Fi, with a bar for espresso, beer & cocktails.","
            Gift Cards
          ",/gift-cards,/contact,"
            Contact
          "
Paper Nautilus,"19 S Angell St, Providence, RI 02906",Used book store,seekonk,http://www.papernautilusbooks.com/,,,,,,
Ink Fish Books,"488 Main St, Warren, RI 02885",Book store,seekonk,http://inkfishbooks.com/,,,"
        shop e-gift cards
      ",https://squareup.com/gift/54MYYWR5GT0R6/order,/about,"
            Find Us
          "
Johnson & Wales University Harborside Bookstore,"Wildcat Center, 305 Shipyard St, Providence, RI 02905",Book store,seekonk,https://www.bkstr.com/johnsonwalesstore/home,,,,,,
Providence College Bookstore,"1 Cunningham Square, Providence, RI 02918",Book store,seekonk,http://www.providence.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=48051,Contact Us
Symposium Books,"240 Westminster St, Providence, RI 02903",Book store,seekonk,http://www.symposiumbooks.com/,,,"
              GIFT CARDS
            ",/collections/sb-gift-certificates,/pages/events,"
                    EVENTS | CONTACT
                  "
The Paper Store,"95 Washington St, Canton, MA 02021",Gift shop,sharon,https://locations.thepaperstore.com/canton-95-washington-st-02021,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Boomerangs,"1870 Centre St, West Roxbury, MA 02132",Thrift store,sharon,https://shopboomerangs.org/locations/,,"Thrift store run by a nonprofit offering men's & women's clothing, housewares, furniture & more.",,,,
A Heart for Art,"28 State St, Shelburne Falls, MA 01370",Gift shop,shelburne,https://www.facebook.com/aheartforart28/,,,,,,
McElroy Rare Bible Collection,"27-33 Fredonian St, Shirley, MA 01464",Religious book store,shirley,http://www.mcelroyrarebiblecollection.com/,,,,,,
Barnes & Noble,,Book store,shirley,,,,,,,
Barnes & Noble,"The Parks at Arlington 3881, S Cooper St #2027, Arlington, TX 76015",Book store,shirley,https://stores.barnesandnoble.com/store/2342,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Natalie Johnson Book Store,"260 Shrewsbury St, Boylston, MA 01505",Book store,shrewsbury,,,,,,,
Moonstones,"276 W Main St #13, Northborough, MA 01532",Book store,shrewsbury,http://www.intuitivelifeforce.com/,,,,,https://www.intuitivelifeforce.com/contact,Contact
WPI Bookstore,"100 Institute Road, Rubin Campus Center, Worcester, MA 01609",Book store,shrewsbury,http://wpi.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=32554,Contact Us
Crazy4Comics,"276 W Main St, Northborough, MA 01532",Comic book store,shrewsbury,http://gocrazy4comics.com/,,,,,https://gocrazy4comics.com/contact-us/,Contact Us
Printers Building Trust,"44 Portland St, Worcester, MA 01608",Book store,shrewsbury,,,,,,,
Worcester Public Library,"3 Salem St, Worcester, MA 01608",Book store,shrewsbury,http://mywpl.org/,,,,,/?q=staff-contacts,Staff Contacts
That's Entertainment,"244 Park Ave, Worcester, MA 01609",Comic book store,shrewsbury,http://www.thatse.com/,,,Gift Certificates,https://www.thatse.com/gift-certificates/,https://www.thatse.com/contact/,Contact Us
Italian Books Records Perfumes,"39 Millbury St, Worcester, MA 01610",Book store,shrewsbury,,,,,,,
Jacque Lee Book Store,"321 W Boylston St, West Boylston, MA 01583",Book store,shrewsbury,,,,,,,
Clark University Bookstore,"950 Main St, Worcester, MA 01610",Book store,shrewsbury,http://www2.clarku.edu/bookstore,,,,,https://www.clarku.edu/contact-us/,"

											Contact Us										"
Ollie's Bargain Outlet,"899 Grafton St, Worcester, MA 01604",Book store,shrewsbury,http://www.ollies.us/,,"Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.",,,,
The Paper Store,"50A Boston Turnpike, Shrewsbury, MA 01545",Gift shop,shrewsbury,https://locations.thepaperstore.com/shrewsbury-50-boston-tpke-ste-14-01545-3540,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Rockell Palmer Book Store,"146 Boston Rd, Sutton, MA 01590",Book store,shrewsbury,,,,,,,
St Anne's Human Services,"130 Boston Turnpike, Shrewsbury, MA 01545",Thrift store,shrewsbury,http://www.stannesparish.org/humanservices.php,,,,,contactus.php,Contacts and Hours
Newbury Comics,"Solomon Pond Mall, 601 Donald Lynch Blvd # 3265, Marlborough, MA 01752",Comic book store,shrewsbury,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
VAULT Vintage Vinyl,"310 Wilbur Ave, Swansea, MA 02777",Record store,somerset,https://www.facebook.com/vaultvintagevinyl/,,,,,,
Barnes & Noble,"175 Glastonbury Blvd, Glastonbury, CT 06033",Book store,somerset,https://stores.barnesandnoble.com/store/2862,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Barnes & Noble,"Somerset Shopping Center 319 Route 202/206, Bridgewater Township, NJ 08807",Book store,somerset,https://stores.barnesandnoble.com/store/2140,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
The Salvation Army Family Store & Donation Center,,Thrift store,somerset,,,,,,,
The Salvation Army Family Store & Donation Center,,Thrift store,somerset,,,,,,,
The Salvation Army Family Store & Donation Center,"269 Washington St, West Warwick, RI 02893",Thrift store,somerset,https://satruck.org/,,,,,#,Contact
The Salvation Army Family Store & Donation Center,"1501 Valencia St, San Francisco, CA 94110",Thrift store,somerset,http://sanfranciscoarc.salvationarmy.org/,,,,,,
Morning Star,"1135 Grand Army of the Republic Hwy, Somerset, MA 02726",Book store,somerset,,,,,,,
Go Calendars Toys & Games,"100 Cambridgeside Pl w222, Cambridge, MA 02141",Book store,somerville,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
Magpie Kids,"95 Elm St, Somerville, MA 02144",Toy store,somerville,http://www.magpiekids.com/,,,gift certificates,/products/gift-certificate,/pages/contact-us,contact us
Somerville Grooves,"26 Union Square, Somerville, MA 02143",Music store,somerville,https://www.facebook.com/SomervilleGrooves/,,Popular music retailer provides a diverse selection of secondhand records & CDs in a colorful venue.,,,#,Contact Somerville Grooves on Messenger
4GoodVibes,"483 Somerville Ave, Somerville, MA 02143, 392 Main St, Medford, MA 02155",Gift shop,somerville,http://www.4goodvibes.bigcartel.com/,,,"



On sale



Gift Certificate 
$10.00



",/product/gift-certificate,/contact,Contact
MBTAgifts,"1735 Massachusetts Ave, Cambridge, MA 02138",Gift shop,somerville,http://www.mbtagifts.com/,,,Gift Cards,/products/gift-card,/pages/contact-us,Contact Us
Homeslice,"1 Bow Market Way #29, Somerville, MA 02143",Gift shop,somerville,http://www.homesliceshop.com/,,,"
              Gift Cards
            ",/collections/gift-cards,/pages/contact,"
            Contact
          "
Joie De Vivre,"1792 Massachusetts Ave, Cambridge, MA 02140",Gift shop,somerville,http://www.joiedevivre.net/,,"Compact quirky shop sells a range of whimsical toys, jewelry, books & gifts in an upbeat atmosphere.",,,mailto:info@joiedevivre.net?subject=I%20was%20on%20your%20website%20and%20wanted%20to%20ask%20you, contact 
Henry Bear's Park,"17 White St, Cambridge, MA 02140",Toy store,somerville,http://www.henrybear.com/,,Independent veteran toy store filled with children's books & games in a colorful interior., Gift Cards ,/Electronic-Gift-Card,lead-form,Contact Us
Christ Church Thrift Shop,"17 Farwell Pl, Cambridge, MA 02138",Thrift store,somerville,,,,,,,
Tokai,"1815 Massachusetts Ave, Cambridge, MA 02140",Gift shop,somerville,http://www.tokaigifts.com/,,"Relaxed shop features traditional Japanese housewares, clothing & gifts in an intimate interior.",,,/contact,Contact
Barnes & Noble,"Somerset Shopping Center 319 Route 202/206, Bridgewater Township, NJ 08807",Book store,somerville,https://stores.barnesandnoble.com/store/2140,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
STCC Bookstore,"5 Armory St, Springfield, MA 01102",Book store,southampton,https://www.bkstr.com/springfieldtechstore/home,,,,,,
The Book Cellar,"4736 N Lincoln Ave, Chicago, IL 60625",Used book store,southbridge town,http://www.bookcellarinc.com/,,"Sandwiches, soups, salads & coffee served in a comfy eatery, part of an independent bookstore.",Gift Cards,https://www.bookcellarinc.com/book-cellar-gift-card,/contact,Contact
Salmon Brook Shops,"563 Salmon Brook St, Granby, CT 06035",Book store,southwick,,,,,,,
Barnes & Noble,"Enfield Commons, 25 Hazard Ave, Enfield, CT 06082",Book store,southwick,https://stores.barnesandnoble.com/store/2132,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Northwestern Connecticut Community College Bookstore,"119 N Main St, Winsted, CT 06098",Book store,southwick,http://www.nwcc.edu/current-students/bookstore,,,,,https://www.nwcc.edu/contact/,Contact
Old Mill Pond Village,"383 Salmon Brook St, Granby, CT 06035",Gift shop,southwick,http://www.oldmillpondvillage.com/,,,,,,
Aesop's Fable,"400 MA-16 #200, Holliston, MA 01746",Book store,spencer,https://aesopsfable.com/,,,,,/pages/directions,Contact Us
Newbury Comics,"Natick Mall, 1245 Worcester St, Natick, MA 01760",Comic book store,spencer,http://www.newburycomics.com/,,"Source for music, movies, comics & other pop culture goods, with an emphasis on independent artists.",Store Gift Cards,/collections/gift-card,/pages/contact-us/,"              
              Contact Us
            "
Battenkill Books LLC,"15 E Main St, Cambridge, NY 12816",Book store,spencer,http://www.battenkillbooks.com/,,,https://www.battenkillbooks.com/battenkill-books-gift-certificate,https://www.battenkillbooks.com/battenkill-books-gift-certificate,/contact,Contact Us
Market Block Books,"290 River St, Troy, NY 12180",Book store,spencer,https://www.bhny.com/,,,,,/contact-us,Contact
Book House of Stuyvesant Plaza,"1475 Western Ave # 62, Albany, NY 12203",Book store,spencer,http://www.bhny.com/,,,,,/contact-us,Contact
The Last Bookstore,"453 S Spring St, Los Angeles, CA 90013",Used book store,spencer,http://www.lastbookstorela.com/,,Airy book & record store offering new & used items in a multilevel space adorned with local art.,,,#contact,Contact
Tavistock Books,"1503 Webster St, Alameda, CA 94501",Rare book store,spencer,http://www.tavbooks.com/,,,,,https://www.tavbooks.com/contact.php,Contact
GameStop,,Video game store,springfield,,,,,,,
Edible Arrangements,"1053 Riverdale St Suite I, West Springfield, MA 01089",Gift shop,springfield,https://www.ediblearrangements.com/stores/1053-riverdale-street-site-i-west-springfield-ma-01089,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
Eye Opener,"15 Center Ct, Newington, CT 06111",Comic book store,springfield,http://theeyeopener.tripod.com/,,,,,,
Adventist Book Center,"420 Hagar Dr, Santa Cruz, CA 95064",Book store,sterling,https://slugstore.ucsc.edu/,,"University mainstay for textbooks & faculty publications, plus college logo apparel & souvenirs.",,,,
Superworld Comics,"456 Main St, Holden, MA 01520",Comic book store,sterling,http://www.superworldcomics.com/,,,,,https://www.superworldcomics.com/contact/,Contact
Barnes & Noble Booksellers Westgate,"3600 Stevens Creek Blvd, San Jose, CA 95117",Book store,sterling,https://stores.barnesandnoble.com/store/1944,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Reston's Used Book Shop,"Village Center, 1623 Washington Plaza North Lake Anne, Reston, VA 20190",Used book store,sterling,http://restonsusedbookshop.com/,,Established store offering a large selection of used books in a variety of genres.,,,/contact.html,"
				Contact
			"
Barnes & Noble,"20427 Exchange St, Ashburn, VA 20147",Book store,sterling,https://stores.barnesandnoble.com/store/3303,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
TSU Bookstore,"3100 Cleburne St, Houston, TX 77004",Book store,sterling,http://tsu.bncollege.com/,,,,,/webapp/wcs/stores/servlet/BNCBLocationAndContactView?catalogId=10001&langId=-1&storeId=61051,Contact Us
Barnes & Noble,"20427 Exchange St, Ashburn, VA 20147",Book store,sterling,https://stores.barnesandnoble.com/store/3303,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
University of Virginia Bookstore,"400 Emmet St S, Charlottesville, VA 22903",Book store,sterling,http://www.uvabookstores.com/,,,Gift Cards,site_info_gift_cards.asp,tel:1-800-759-4667,1-800-759-4667
Sterling Books,"Rue du Fossé aux Loups 23, 1000 Bruxelles, Belgium",Book store,sterling,http://www.sterlingbooks.be/,,Independent shop featuring a variety of fiction & non-fiction books for all ages in English.,,,/contact/,Contact
The Paper Store,"90 Watertower Pl, Leominster, MA 01453",Gift shop,sterling,https://locations.thepaperstore.com/leominster-90-water-tower-pl-01453-2247,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Go Calendars & Games,"100 Commercial Rd, Leominster, MA 01453",Game store,sterling,http://www.goretailgroup.com/,,,,,http://app.bronto.com/public/webform/render_form/b4dm9zrosim7vd277m2zu3hemk0p6/644b6194dc9a45287a2b19648e5b017e/addcontact,Subscribe Now!
Williams & Sons Country Store,,Gift shop,stockbridge,,,,,,,
Sidetracks,"8 Elm St, Stockbridge, MA 01262",Gift shop,stockbridge,https://stockbridgechamber.org/shopping/side-tracks-ii/,,,,,https://stockbridgechamber.org/contact/,Contact
Nationwide Book Industries LLC,"200 Shuman Ave, Stoughton, MA 02072",Book store,stoughton,,,,,,,
Baby e Toys,"247 Washington St, Stoughton, MA 02072",Book store,stoughton,,,,,,,
GameStop,"1334 Park St, Stoughton, MA 02072",Video game store,stoughton,https://www.gamestop.com/store/us/ma/stoughton/5443/rk-plaza-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,
Women of Wisdom,"118 Washington St, North Easton, MA 02356",Gift shop,stoughton,https://www.womenofwisdominc.com/,,,,,contact.html,Contact
The Salvation Army Family Store & Donation Center,"1806 Linda Dr, Pleasant Hill, CA 94523",Thrift store,stoughton,http://oaklandarc.salvationarmy.org/,,,,,,
To the Fire of Normandy and Beyond,"20 Roche Brothers Way, Stoughton, MA 02072",Books wholesaler,stoughton,http://www.normandywarmemoir.com/,,,,,https://www.normandywarmemoir.com/contact/,Contact
Bridgton Books,"140 Main St, Bridgton, ME 04009",Book store,stow,,,,,,,
Learned Owl Book Shop,"204 N Main St, Hudson, OH 44236",Book store,stow,http://learnedowl.com/,,,,/gift-card-01-0,http://visitor.r20.constantcontact.com/d.jsp?llr=rohyqxbab&p=oi&m=1101374692817&sit=xh8u8bubb&f=7331723f-ab19-490b-8ce5-f358b87ff3f7,Click here to sign up
Logos Bookstore,"976 W Main St, Kent, OH 44240",Religious book store,stow,http://www.kentlogos.com/,,,,,,
Kilby Books,"16 Nason St, Maynard, MA 01754",Used book store,stow,http://www.videosignals.com/,,,,,contact/index.htm,
Village Primitives,"428 Main St, Sturbridge, MA 01566",Gift shop,sturbridge,,,,,,,
GameStop,"120 Charlton Rd, Sturbridge, MA 01566",Video game store,sturbridge,https://www.gamestop.com/store/us/ma/sturbridge/5065/center-at-hobbs-brook-gamestop?utm_source=gmblisting&utm_medium=organic,,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.",,,,
Mystery Train Records,"178 N Pleasant St, Amherst, MA 01002",Music store,sunderland,https://www.facebook.com/groups/mysterytraingroup/,,,,,,
Hospice Shop of the Fisher Home,"6 University Dr, Amherst, MA 01002",Thrift store,sunderland,http://www.fisherhome.org/,,,,,/p/contact-us.html,Contact Us
Penguin Gift Shop,,Gift shop,sunderland,,,,,,,
Go Calendars,"552 Emerson St, Palo Alto, CA 94301",Gift shop,sunderland,http://unamidpen.org/,,,,,http://unamidpen.org/interest-form/,Contact Us ! 
The Salvation Army Thrift Store Hadley MA,"310 Russell St, Hadley, MA 01035",Thrift store,sunderland,https://satruck.org/,,,,,#,Contact
Edible Arrangements,"41 Russell St, Hadley, MA 01035",Gift shop,sunderland,https://www.ediblearrangements.com/stores/41-russell-st-hadley-ma-01035,,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,,,javascript:void(0);,Contact Us
James Cummins Bookseller,"699 Madison Ave #7, New York, NY 10065",Rare book store,sunderland,http://www.jamescumminsbookseller.com/,,"Established store with a collection of fine & rare books in many fields, plus manuscripts & artwork.",,,https://www.jamescumminsbookseller.com/contact.php,Contact Us
Willow Tree Country Shoppe,"157 Gardners Neck Road, Swansea, MA 02777",Gift shop,swansea,http://willowtreecountryshoppe.com/,,,,,,
The Paper Store,"855 Grand Army of the Republic Hwy, Somerset, MA 02726",Gift shop,swansea,https://locations.thepaperstore.com/somerset-855-grand-army-highway-02726,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Barnes & Noble,"1350-B, Warwick Centre, Bald Hill Rd, Warwick, RI 02886",Book store,swansea,https://stores.barnesandnoble.com/store/2159,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
Barnes & Noble,"The Veranda, 2025 Diamond Blvd #125, Concord, CA 94520",Book store,swansea,,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
The Paper Store,"9 Mozzone Blvd, Taunton, MA 02780",Gift shop,swansea,https://locations.thepaperstore.com/taunton-9-mozzone-blvd-02780,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Templeton Bookstore,"450 S Easton Rd, Glenside, PA 19038",Book store,templeton,https://www.bkstr.com/arcadiastore/home,,,,,,
Barnes & Noble,"Downtown Centre, 894 Marsh St Bldg G, San Luis Obispo, CA 93401",Book store,templeton,https://stores.barnesandnoble.com/store/2676,,"Bookseller chain stocking housebrand eReader, plus a broad selection of titles for adults & kids.",,,,
St Anne's Episc Church Thrift,"14 Treble Cove Rd, North Billerica, MA 01862",Thrift store,tewksbury,http://stannes-billerica.org/,,,,,http://stannes-billerica.org/contact-us/,Contact Us
Van Gogh's Gear,"307 Market St, Lowell, MA 01852",Art supply store,tewksbury,http://www.vangoghsgear.com/,,,,,contactus.html,Contact Us
RRRecords,"219 Central St, Lowell, MA 01852",Record store,tewksbury,http://www.rrrecords.com/,,,,,,
3 Trolls Games & Puzzles,"7 Summer St, Chelmsford, MA 01824",Game store,tewksbury,https://www.facebook.com/3-Trolls-Games-Puzzles-89349038688/,,,,,#,Contact 3 Trolls Games & Puzzles on Messenger
The Paper Store,"90 Drum Hill Rd Ste 7, Chelmsford, MA 01824",Gift shop,tewksbury,https://locations.thepaperstore.com/chelmsford-90-drum-hill-rd-ste-7-01824-1520,,"Retail chain specializing in greeting cards, gift wrap, ornaments & gifts for all occasions.",,,https://thepaperstore.freshdesk.com/support/tickets/new,Contact Us
Girl Scout Shop,"143 Abbot St, Andover, MA 01810",Gift shop,tewksbury,http://girlscoutshop.org/,,,Gift Cards,/GIFTS/GIFT-CARDS,/contact-us,Contact Us
Middlesex Bindery,"122 Western Ave Mailbox 147 - Studio A314, Lowell, MA 01851",Bookbinder,tewksbury,https://middlesex-bindery.business.site/,,,,,,Contact
Eclectibles,"47 Lakeview Heights, Tolland, CT 06084",Rare book store,tolland,http://eclectibles.com/,,,,,,
That's Entertainment,"56 John Fitch Hwy, Fitchburg, MA 01420",Game store,townsend,http://www.thatse.com/,,,Gift Certificates,https://www.thatse.com/gift-certificates/,https://www.thatse.com/contact/,Contact Us
The Settle Shop,"422 Main St, Townsend, MA 01474",Gift shop,townsend,,,,,,,
Squirrel Eze & Friends,"18 Highland St, Townsend, MA 01469",Gift shop,townsend,http://www.squirreleze.com/,,,,,https://www.squirrelezeshop.com/index.php?route=information/contact,
