name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
The Flower Shop,"52 Court St, Westfield, MA 01085",Florist,Westfield,http://www.flowersbywebster.com/,,,,,https://www.facebook.com/FlowersByWebster," 
",MA,01085,florist
McEwen Flowers,"516 Westfield Ave, Westfield, NJ 07090",Florist,Westfield,http://www.mcewenflowers.com/,,,,,https://www.facebook.com/mcewenflowers," 
",NJ,07090,florist
Dedham Flower Shop,"24 Arbor Ln, Dedham, MA 02026",Florist,Dedham,https://dedhamflowershop.com/,,,,,https://dedhamflowershop.com/contact-us/,Contact,MA,02026,florist
Morrison's Flowers & Gifts,"1303 Jamestown Rd, Williamsburg, VA 23185",Florist,Williamsburg,http://www.morrisonsflowersandgifts.com/,,,,,https://www.facebook.com/morrisonsflowers," 
",VA,23185,florist
Seasons of Williamsburg,"1308 Jamestown Rd, Williamsburg, VA 23185",Florist,Williamsburg,http://shopatseasons.com/,,,,,http://shopatseasons.com/contact,"
            Contact
          ",VA,23185,florist
House of Flora Flower Market,"896 New Britain Ave, Hartford, CT 06106",Florist,Hartford,http://www.houseofflora.com/,,,,,https://www.facebook.com/House-Of-Flora-125368510811725/," 
",CT,06106,florist
DillonChapin Inc,"161 White St, Hartford, CT 06114",Florist,Hartford,https://raesdillonchapinflorist.com/,,,,,https://raesdillonchapinflorist.com/contacts,"
Contact Us
",CT,06114,florist
Gennarelli's Flower Shop,"105 Court St, Binghamton, NY 13901",Florist,Binghamton,http://www.gennarellisflowers.com/,,,,,https://www.facebook.com/gennarellisflowershop," 
",NY,13901,florist
Windsor's Flowers Plants & Shrubs,"20326 Coastal Hwy, Rehoboth Beach, DE 19971",Florist,Rehoboth Beach,http://www.windsorsflorist.com/,,,,,https://www.facebook.com/windsorsflowers/," 
",DE,19971,florist
Flowers by Evelyn,"92 E Main St, Westminster, MD 21157",Florist,Westminster,http://www.flowersbyevelyn.com/,,,,,http://www.flowersbyevelyn.com/contact-florist-westminster-maryland.php,CLICK HERE ,MD,21157,florist
Atrellis Flowers & Gifts,"816 McClelland Dr, Windsor, CA 95492",Florist,Windsor,http://www.atrellis.com/,,,,,https://www.atrellis.com/contact,Contact,CA,95492,florist
Li'l Flower Shop,"417 Main St, Windsor, CO 80550",Florist,Windsor,http://www.lilflowershop.com/,,,,,http://www.facebook.com/windsorflowershop," 
",CO,80550,florist
McCue Garden Center,"200 Cambridge Rd, Woburn, MA 01801",Garden center,Woburn,http://www.mccuegardencenter.com/,,"Established in 1933, this family-run garden center has a nursery, a florist & holiday decorations.",,,https://www.mccuegardencenter.com/contact-us,Contact Us,MA,01801,florist
UpTowne Flowers & Gift Shoppe,"2145 W Dublin Granville Rd, Worthington, OH 43085",Florist,Worthington,http://www.uptowneflowers.com/,,,,,https://www.uptowneflowers.com/contact_us.php,Contact Us,OH,43085,florist
All inBloom,"7909 Station St, Columbus, OH 43235",Florist,Columbus,http://www.allinbloom1.com/,,,,,https://www.allinbloom1.com/contact_us.php,Contact Us,OH,43235,florist
De Santis Florist Inc,"4460 Kenny Rd, Columbus, OH 43220",Florist,Columbus,http://www.desantisflor.com/,,,,,//www.desantisflor.com/contactus.html?source=header,,OH,43220,florist
Connells Maple Lee Flower & Gifts,"3014 E Broad St, Columbus, OH 43209",Florist,Columbus,http://www.cmlflowers.com/,,,,,https://www.cmlflowers.com/usrf.cfm?aboutus=coronavirus&Session=20200421221047A3798Q2616B6376A1343323295,"











We're Still Taking Orders
All retail locations are temporarily closed, but we are still able to take contactless delivery and pick up orders.
Learn More



 Admin. Prof. Week
April 19 - 25
 Mother's Day
May 10


",OH,43209,florist
Carriage House Of Flowers,"4923 W Broad St, Columbus, OH 43228",Florist,Columbus,http://www.carriagehouseofflowers.com/,,,,,https://www.carriagehouseofflowers.com/contact_us.php,Contact Us,OH,43228,florist
Lincoln Fine Ingredients a Maroon Group LLC company,"50 Industrial Cir, Lincoln, RI 02865",Florist,Lincoln,http://www.lincolnfineingredients.com/,,,,,http://www.lincolnfineingredients.com/en/Contact Us,Contact Us,RI,02865,florist
