name,address,type,place,website_url,menu_url,description,gift_card_txt,gift_card_website,contact_website,contact_txt,state,zipcode,store_type
Avery Adams Massage & Boutique,"W Main St, North Adams, MA 01247",Massage therapist,North Adams,http://adamstherapeuticmassage.com/,,,Online Gift Card,https://squareup.com/gift/R05XTSXHQZC91/order,http://adamstherapeuticmassage.com/tel:4136524520,(413) 652-4520,MA,01247,beauty_salon
North Adams Yoga,"26 Holden St, North Adams, MA 01247",Yoga studio,North Adams,http://www.northadamsyoga.com/,,,"

			Gift Cards
		
",http://www.northadamsyoga.com/gift-cards.html,http://www.northadamsyoga.com/contact.html,"
				Contact
			",MA,01247,beauty_salon
Restoration Barber Shop,"28 High St, North Andover, MA 01845",Barber shop,North Andover,http://www.restorationbarbershop.com/,,,"In response to the overwhelming community outpouring of support, we have created a temporary online store to allow you to purchase gift cards for your future haircuts. Please click here for more information and to purchase.",https://www.restorationbarbershop.com/shop,,,MA,01845,beauty_salon
The Reiki Room,"1394 Cranford Ave, Lakewood, OH 44107",Massage,Lakewood,http://www.thereikiroom.info/,,,Gift Certificates,http://www.thereikiroom.info/gift_certificates,http://www.thereikiroom.info/contact_us,Contact Us,OH,44107,beauty_salon
Jennifer M Viveiros  Makeup Artist,"21 Park St, Attleboro, MA 02703",Beauty salon,Attleboro,http://www.jennifermviveiros.com/,,,Gift Cards,https://squareup.com/gift/E5V6PKVXM0QTP/order,http://www.jennifermviveiros.com/contact,Contact ,MA,02703,beauty_salon
Massage by Rebecca,"63 N Washington St #20, North Attleborough, MA 02760",Massage therapist,North Attleborough,http://becca3012.wixsite.com/,,,Gift Certificates,https://becca3012.wixsite.com/massage-by-rebecca/gift-certificates,https://becca3012.wixsite.com/massage-by-rebecca/contact,Contact,MA,02760,beauty_salon
J Michaels Salon,"2105 Ingersoll Ave, Des Moines, IA 50312",Beauty salon,Des Moines,http://www.jmichaelssalondsm.com/,,,"
                  Gift Cards
                ",http://www.jmichaelssalondsm.com/gift-cards,http://www.jmichaelssalondsm.com/contact-us,"
                Contact
              ",IA,50312,beauty_salon
Salon Fabiano Ltd,"159 Ash St, Reading, MA 01867",Beauty salon,Reading,http://www.salonfabianoltd.com/,,,Purchase an e-Gift Card,https://www.salonfabianoltd.com,https://www.salonfabianoltd.com,Contact,MA,01867,beauty_salon
Advanced Touch Massage,"286 Park St #4, North Reading, MA 01864",Massage therapist,North Reading,http://www.advancedtouchmassage.com/,,,purchase gift certificates,http://www.advancedtouchmassage.com/purchase-gift-certificates/,,,MA,01864,beauty_salon
Salon Metta,"70 Main St Suite 103, North Andover, MA 01845",Hair salon,North Andover,http://www.salonmetta.com/,,,Gift Cards,https://www.salonmetta.com/gift-cards/,https://www.salonmetta.com/contact-us/,Contact ,MA,01845,beauty_salon
East Heaven,"33 West St, Northampton, MA 01060",Spa,Northampton,http://eastheaven.com/,,,Instant-Print Gift Certificates,http://eastheaven.com/online-gift-certificates/,http://eastheaven.com/send-us-a-message/,Contact Us,MA,01060,beauty_salon
Nicholas Michaels Spa,"422 W Main St, Northborough, MA 01532",Massage spa,Northborough,http://nmspa.com/,,,Gift Cards,http://nmspa.com/gift-cards,http://nmspa.com/contact,Contact,MA,01532,beauty_salon
Bliss Massage and Facials,"203 Turnpike Rd, Westborough, MA 01581",Massage spa,Westborough,https://releasewellbeingcenter.com/,,,Memberships & Gift Cards,https://releasewellbeingcenter.com/membership/,https://releasewellbeingcenter.com/contact/,Contact,MA,01581,beauty_salon
Tom's Barber Shop,"831 Main St, Martinez, CA 94553",Barber shop,Martinez,http://www.rosesbarbershop.com/,,,"

",https://www.instagram.com/p/B6UW1PrnLGS/,https://www.yelp.com/biz/roses-barbershop-martinez-6,"



",CA,94553,beauty_salon
Impeccable Barber Co,"599 Washington St, Norwood, MA 02062",Barber shop,Norwood,http://www.impeccablebarber.com/,,,Gift Cards,http://www.impeccablebarber.com/#giftcards,http://impeccablebarber.co/#contact,Contact,MA,02062,beauty_salon
Webster Muscular Therapy,"45 Poland St, Webster, MA 01570",Massage therapist,Webster,http://www.wmtherapy.com/,,"Long-running bodywork center offering Swedish, reiki, hot-stone & deep-tissue massage, plus others.",Online Gift Certificates Here,http://webstermusculartherapy.fullslate.com/,http://www.wmtherapy.com/contact.htm,CONTACT,MA,01570,beauty_salon
Arcuri Moda,"108 June St, Worcester, MA 01602",Hair salon,Worcester,http://arcurimodasalon.com/,,,Gift Certificates,http://arcurimodasalon.com/gifts/gift-certificate/,http://arcurimodasalon.com/contact-us/,Contact Us,MA,01602,beauty_salon
Glistening Goddesses Spray Tanning,"622 Killingly St, Johnston, RI 02919",Beauty salon,Johnston,http://www.glisteninggoddesses.com/,,,Gift Cards,https://squareup.com/gift/2ACXMYMY702Q8/order,,,RI,02919,beauty_salon
Bah Bah State St,"31 State St, Boston, MA 02109",Hair salon,Boston,http://bahbahstatestreet.com/,,,"




      PURCHASE GIFT CARD
    ",https://squareup.com/gift/8ARMSTG4NERKA/order,,,MA,02109,beauty_salon
Nkd Waxing Lashes & Makeup,"301 Grove St, Worcester, MA 01605",Waxing hair removal service,Worcester,http://www.nkdworcester.com/,,, Gift Cards,https://www.vagaro.com/nkdworcester/gift-certificates,https://nkdworcester.com/contact,CONTACT US,MA,01605,beauty_salon
Simply Beautiful Skincare,"above UPS, 800 Main St, Holden, MA 01520",Skin care clinic,Holden,https://www.sbskincare.net/,,,Gift Certificates,https://squareup.com/gift/01K5HEJNEP28R/order,https://www.sbskincare.net/contact,Contact,MA,01520,beauty_salon
Jacqueline Jase Face & Body Center LLC,"108 June St, Worcester, MA 01602",Beauty salon,Worcester,http://www.jacquelinejase.com/,,,"
                          BUY NOW - Gift Certificates
                        ",https://go.booker.com/location/jacquelinejase/buy/gift-certificate,http://www.jacquelinejase.com/pages/contact-us,"
                          Contact Us
                        ",MA,01602,beauty_salon
Massage Therapy with Sarah Howe,"603 Pleasant St, Paxton, MA 01612",Massage therapist,Paxton,http://www.showe.massagetherapy.com/,,,Gift Certificates,http://www.showe.massagetherapy.com/gift-certificates,http://www.showe.massagetherapy.com/contact-information,Contact Information,MA,01612,beauty_salon
Luxe Beauty Med Spa,"47 Newbury St, Peabody, MA 01960",Medical spa,Peabody,http://luxebeautymedspa.com/,,,Purchase E-Gift Card,https://squareup.com/gift/CY3RXB6P1ZCB4/order,https://www.luxebeautymedspa.com,CONTACT,MA,01960,beauty_salon
Atlas Beauty Hammam Spa,"108 Newbury St, Peabody, MA 01960",Day spa,Peabody,http://atlasbeautyspa.com/,,,"
Gift Certificates 
",https://www.atlasbeautyspa.com/product/beanie/,https://www.atlasbeautyspa.com/contact/,Contact,MA,01960,beauty_salon
Supercuts,"150 Bridge St UNIT M, Pelham, NH 03076",Beauty salon,Pelham,http://supercuts.com/,,,"
												Gift Cards ",http://supercuts.com/gift-cards.html,http://supercuts.com/#,contact number link,NH,03076,beauty_salon
Nicholas Day Spa & Salon,"203 Wolfs Ln, Pelham, NY 10803",Beauty salon,Pelham,http://nicholasdayspa.com/,,,Nicholas gift certificates available.  Learn More »,http://nicholasdayspa.com/about/gift-certificate/,http://nicholasdayspa.com/visit/make-an-appointment/,Contact,NY,10803,beauty_salon
Pelham Med Spa,"49 Atwood Rd, Pelham, NH 03076",Medical spa,Pelham,https://www.pelhammedspa.com/,,,"  

Get Gift Certificate
",https://www.pelhammedspa.com/,https://www.pelhammedspa.com/contact," Contact
",NH,03076,beauty_salon
Headliners Salon and Spa,"359 Merrow Rd, Tolland, CT 06084",Hair salon,Tolland,http://headlinersinc.com/,,,Gift Certificate,https://www.headlinersinc.com/product/gift-certificate/,https://www.headlinersinc.com/contact-us/,Contact Us,CT,06084,beauty_salon
Sears Hair Studio,"Southland Mall, 660 W Winton Ave, Hayward, CA 94545",Beauty salon,Hayward,https://www.purebeauty.com/,,,,http://www.purebeauty.com/gifts/,https://www.purebeauty.com/contact-us/,Contact Us,CA,94545,beauty_salon
Zen Salon & Spa,"12337 Illinois Rte 59, Plainfield, IL 60585",Beauty salon,Plainfield,https://www.zensalonandspa.com/,,,Gift Certificates,https://www.zensalonandspa.com/gift-certificates,https://www.zensalonandspa.com/contact,Contact,IL,60585,beauty_salon
Design 1 Salon Spa Plainfield,"4485 Plainfield Ave NE #201, Grand Rapids, MI 49525",Beauty salon,Grand Rapids,http://www.design1.com/,,,GIFT CARDS,https://www.design1.com/gift-cards/,https://www.design1.com/contact/,CONTACT,MI,49525,beauty_salon
Red Inc Salon & Color Workshop,"3450 Mendon Rd, Cumberland, RI 02864",Hair salon,Cumberland,http://redincsalon.com/,,,Gift Certificates,http://redincsalon.com/gift-certificates/,http://redincsalon.com/contact-us/,Contact/Location,RI,02864,beauty_salon
Jacqui's Design GroupSalon,"280 Broadway, Arlington, MA 02474",Beauty salon,Arlington,http://jacquisdesigngroup.com/,,,GIFTCARDS,https://jacquis.salontarget.com/egift/?guestonly=guestonly,https://www.jacquisdesigngroup.com/contact/,Contact,MA,02474,beauty_salon
Radiant Remedies,"25 S Park Ave, Plymouth, MA 02360",Medical spa,Plymouth,http://www.radiantremediesma.com/,,,Gift Cards,https://squareup.com/gift/F427EA2APGY2E/order,https://www.radiantremediesma.com/contact-us-plymouth/,Contact Us,MA,02360,beauty_salon
KK's Massage,"45 Samoset St, Plymouth, MA 02360",Massage therapist,Plymouth,http://www.kksmassage.com/,,,Gift Certificates,http://s.thegiftcardcafe.com/jTFNeC,https://kksmassage.com/contact-us/,Contact Us,MA,02360,beauty_salon
Esthetics by Evette,"115 Bradford St, Provincetown, MA 02657",Facial spa,Provincetown,https://www.estheticsbyevette.com/,,,"
GIFT CARDS
",https://www.estheticsbyevette.com/gift-cards,https://www.estheticsbyevette.com/find-contact,"
FIND US & BOOK
",MA,02657,beauty_salon
Namaste Spa,"14 Johnson St, Provincetown, MA 02657",Day spa,Provincetown,http://www.namastespaptown.com/,,,"
                Gift Certificates
              ",http://www.namastespaptown.com/gift-cards,http://www.namastespaptown.com/contact,"
                  Contact
                ",MA,02657,beauty_salon
Anointed Hands Massage & Spa Essentials,"950 N Main St Suite 202, Randolph, MA 02368",Massage therapist,Randolph,https://www.massagebook.com/,,,"
                                                Gift Certificates
                                            ",https://www.massagebook.com/#gift-certificates,https://www.massagebook.com/#contact,"
                                            Contact
                                        ",MA,02368,beauty_salon
Kaylash Extensions,"161 Ash St, Reading, MA 01867",Beauty salon,Reading,http://www.kaylashextensions.com/,,,"
              GIFT CARDS
            ",https://www.vagaro.com/kaylash1/gift-certificates,http://www.kaylashextensions.com/contact,"
                Contact
              ",MA,01867,beauty_salon
The Hair Mansion,"56 General Way #16, Reading, MA 01867",Hair salon,Reading,http://www.thehairmansion.com/,,,Gift Cards,https://app.salonrunner.com/customer/index.jsp?id=35533,http://www.thehairmansion.com/contact,Contact,MA,01867,beauty_salon
Skin Sense,"6801 Falls of Neuse Rd #130, Raleigh, NC 27615",Day spa,Raleigh,http://www.skinsense.com/,,,"
              Gift Cards
            ",https://skinsense.zenoti.com/webstoreNew/giftcards,,,NC,27615,beauty_salon
Slo Spa & Salon,"1589 Fall River Ave, Seekonk, MA 02771",Beauty salon,Seekonk,http://www.slospa.salon/,,,Gift cards,https://na0.meevo.com/EgiftApp/order?tenantId=101125,,,MA,02771,beauty_salon
Elite Skin Rejuvenation Day Spa,"65 Barney Ave, Rehoboth, MA 02769",Day spa,Rehoboth,http://www.eliteskindayspa.com/,,,Purchase a GiftCard,http://thegiftcardcafe.com/cart/index.php?storeID=1648,http://eliteskindayspa.com/contact/,Contact,MA,02769,beauty_salon
Epidermis & Co,"260 Revere St, Winthrop, MA 02152",Facial spa,Winthrop,http://epidermisandco.com/,,,GIFT CARDS,https://squareup.com/gift/EFYY1JS4DY4RM/order,https://www.epidermisandco.com,CONTACT,MA,02152,beauty_salon
circle square salon,"305 N Robinson St, Richmond, VA 23220",Beauty salon,Richmond,http://circlesquaresalon.com/,,,"
              Gift Cards
            ",https://www.vagaro.com/circlesquaresalon/gift-certificates,http://circlesquaresalon.com/contact,"
                Contact
              ",VA,23220,beauty_salon
Salon 33,"4901 Libbie Mill E Blvd #120, Richmond, VA 23230",Beauty salon,Richmond,http://www.salon33rva.com/,,,"
                Gift Cards
              ",http://www.salon33rva.com/gift-cards,http://www.salon33rva.com/contact,"
              Contact Us
            ",VA,23230,beauty_salon
Lavender Hill SpaSalon,"2709 US-17 Suite 1A, Richmond Hill, GA 31324",Beauty salon,Richmond Hill,http://www.lavenderhillspasalon.com/,,,Gift Cards,http://lavenderhillspasalon.com/gift-cards/,http://lavenderhillspasalon.com/contact/,Contact,GA,31324,beauty_salon
Hair Studio 52 & Day Spa,"2300 Superior Dr NW #3, Rochester, MN 55901",Beauty salon,Rochester,http://www.hairstudio52.com/,,,Gift Cards,https://app.yiftee.com/gifts/egift_and_gift_cards/hair-studio-52-2,https://hairstudio52.com/contact/,Contact,MN,55901,beauty_salon
Kimi K Salon & Spa,"313 S Main St, Rochester, MI 48307",Beauty salon,Rochester,http://www.kimiksalon.com/,,,Gift Certificate,https://kimiksalon.com/gift-certificate/,https://kimiksalon.com/contact/,Contact,MI,48307,beauty_salon
Nikki's Creative Hair Design,"804 Main St, Rochester, IN 46975",Beauty salon,Rochester,http://www.rochesterhair.com/,,,Click here to purchase a gift card,https://www.rochesterhair.com/shop,https://www.rochesterhair.com/contact,CONTACT US,IN,46975,beauty_salon
Tru On Park,"603 Park Ave, Rochester, NY 14607",Beauty salon,Rochester,http://www.truonpark.com/,,,Gift Cards,https://truonpark.com/gift-cards/,https://truonpark.com/contact/,Contact Us,NY,14607,beauty_salon
Douglas J Salon  Rochester Hills,"230 Adams Rd, Rochester Hills, MI 48309",Beauty salon,Rochester Hills,http://www.douglasj.com/,,,Gift Cards,https://douglasj.zenoti.com/webstoreNew/giftcards/04314462-e155-4594-9a56-d0faf707bbb7,https://douglasj.com/contact,Contact Us,MI,48309,beauty_salon
The Black Tie Spa,"62 Accord Park Dr, Norwell, MA 02061",Spa,Norwell,http://www.blacktiespa.com/,,,"
              GIFT CARDS
            ",http://www.blacktiespa.com/gift,http://www.blacktiespa.com/contact,"
              Contact
            ",MA,02061,beauty_salon
OASIS DAY SPA,"108 Pleasant St, South Weymouth, MA 02190",Day spa,South Weymouth,https://relaxatoasis.com/,,,Gift Cards,https://relaxatoasis.com/shops/,https://relaxatoasis.com/contact/,Contact,MA,02190,beauty_salon
Mindful Massageworks,"306 Union St Unit #5, Rockland, MA 02370",Massage therapist,Rockland,http://www.mindfulmassageworks.com/,,,Gift Card,https://www.mindfulmassageworks.com/gift-card,https://www.mindfulmassageworks.com/contact,About/Contact,MA,02370,beauty_salon
Rowes Wharf Health Club and Spa,"70 Rowes Wharf, Boston, MA 02110",Fitness center,Boston,https://www.bhh.com/,,,Gift cards,https://www.privatelabelcard.com/?siteid=wwwbhhcom,https://www.bhh.com/cdn-cgi/l/email-protection#52303a3a3a37333e263a313e273012303a3a7c313d3f,"
                            Contact us
                        ",MA,02110,beauty_salon
The Spa at Briar Barn Inn,"101 Main St, Rowley, MA 01969",Spa,Rowley,https://www.briarbarninn.com/,,, Open ,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/82739932_182787973036801_1443862406832675108_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=k-UyI5IS6soAX8_1-oo&_nc_ht=scontent-ort2-1.cdninstagram.com&oh=9ebfb5c0f7ec3ba646b7d6c93f455a05&oe=5EC35F29,https://www.briarbarninn.com/contact/,Contact,MA,01969,beauty_salon
Healing Hands Nail Salon,"105 Grove St, Peterborough, NH 03458",Nail salon,Peterborough,http://healinghandsnailsalon.com/,,,"



Gift Certificates
Click to order a gift certificate
",http://www.secure-booker.com/hhnailsalon/ShopOnline/GiftCertificate.aspx,//www.healinghandsnailsalon.com/contact,Contact Us,NH,03458,beauty_salon
European Esthetics,"36 Grove St UNIT 1, Peterborough, NH 03458",Facial spa,Peterborough,http://www.european-esthetics.com/,,,  Purchase Gift Certificates   ,http://www.secure-booker.com/europeanesthetics/ShopOnline/GiftCertificate.aspx,http://www.european-esthetics.com/contact-us.html,Contact Us,NH,03458,beauty_salon
Envogue Salon & Day Spa,"10 Page St, Danvers, MA 01923",Hair salon,Danvers,https://www.envoguespa.com/,,,Order Gift Certificates,https://www.thegiftcardcafe.com/cart/index.php?storeID=11200,,Contact & Policies,MA,01923,beauty_salon
Hair_by_Yesenia at Sola Salon,"400 Highland Ave Suite 13, Salem, MA 01970",Hair salon,Salem,http://www.hairbyyesenia.com/,,,"
                        Buy now
                      ",https://squareup.com/gift/CR8WXT5Y16695/order,,,MA,01970,beauty_salon
Roshambo Hair Studio,"283 Main St, New Hartford, CT 06057",Hair salon,New Hartford,http://roshambohairstudio.com/,,,"
				Gift Certificates
			",https://go.booker.com/#/location/ROSHAMBOHairStudio/buy/gift-certificate,,,CT,06057,beauty_salon
MasterCuts,"Bayshore Mall, 3300 Broadway St #420, Eureka, CA 95501",Beauty salon,Eureka,https://www.mastercuts.com/,,,Gift Cards ,https://www.mastercuts.com/gift-cards.html,https://www.mastercuts.com/about-signature-style/contact-us.html,Contact Us,CA,95501,beauty_salon
His' N Hers,"7026 Santa Teresa Blvd #20, San Jose, CA 95139",Beauty salon,San Jose,http://www.hisandhershairbar.com/,,,Gift Certificates,http://hisandhershairbar.com/gift-certificates/,http://hisandhershairbar.com/contact/,Contact,CA,95139,beauty_salon
Adamo Day Spa,"114 Front St, Scituate, MA 02066",Day spa,Scituate,http://adamodayspa.com/,,,Online Gift Certificates,http://adamodayspa.com/index.php/online-gift-certificates/,http://adamodayspa.com/index.php/about/contact-us/,Contact Us,MA,02066,beauty_salon
Vinette Day Spa,"344 Gannett Rd, Scituate, MA 02066",Day spa,Scituate,https://www.vinettedayspa.com/,,,"
				Giftcards
			",https://www.vinettedayspa.com/giftcards.html,https://www.vinettedayspa.com/contact.html,"
				Contact
			",MA,02066,beauty_salon
Rocco's Barber Shop,"73 Cole Pkwy, Scituate, MA 02066",Barber shop,Scituate,http://www.roccosbarbershop.com/,,,"

Purchase eGift Cards

",https://squareup.com/gift/95HHC8RZ7MS8H/order,,,MA,02066,beauty_salon
Hair Salon Near Me  GreenProse Salon,"461 Angell St, Providence, RI 02906",Beauty salon,Providence,https://greenprosesalon.com/,,,Gift Cards,http://book.gettimely.com/giftvoucher/overlay/greenprose?x#http%3A%2F%2Fgreenprose.gettimely.com%2F,https://www.greenprosesalon.com/contact-us/,Contact Us,RI,02906,beauty_salon
Luminous Salon and Spa,"133 Pitman St, Providence, RI 02906",Hair salon,Providence,http://www.luminoussalonandspa.com/,,,Gift Cards,https://www.luminoussalonandspa.com/gift-cards,https://www.luminoussalonandspa.com/contact-us-first-time-clients,Contact Us,RI,02906,beauty_salon
Whole You Beauty Studio,"444 Angell St, Providence, RI 02906",Hair salon,Providence,http://www.wholeyoubeautystudio.com/,,,"
              Gift Cards
            ",https://checkout.square.site/pay/5df5c067000a4ba789cc4fa7608699f9,http://www.wholeyoubeautystudio.com/contact-us,"
                Contact Us
              ",RI,02906,beauty_salon
Avalon Hair,"65 Crescent Dr, Pleasant Hill, CA 94523",Hair salon,Pleasant Hill,http://mysalonavalon.com/,,,Gift Certificates,http://stylenet.com/SalonAvalon/gift-certificates/,http://mysalonavalon.com/contact-us,Contact Us,CA,94523,beauty_salon
Title City Barbers,"11 South Ave, Natick, MA 01760",Barber shop,Natick,http://www.titlecitybarbers.com/,,,Buy Gift Card,https://online.getsquire.com/brands/title-city,http://www.titlecitybarbers.com/contact/,Contact,MA,01760,beauty_salon
The Foundation of Beauty an aesthetics boutique,"415 Boston Turnpike, Shrewsbury, MA 01545",Spa,Shrewsbury,http://www.thefoundationofbeauty.com/,,,"
                Gift Cards
              ",https://squareup.com/gift/48PPZMJ3E6B7N/order,,,MA,01545,beauty_salon
Grace Riley Aesthetics,"409 Shrewsbury St, Worcester, MA 01604",Beauty salon,Worcester,http://www.gracerileyaesthetics.com/,,,GIFT CARDS,https://squareup.com/gift/CGB37Z1BVRNSY/order,http://www.gracerileyaesthetics.com/contact,CONTACT,MA,01604,beauty_salon
Sage & Grace an Organic Salon,"g, 2940, 232 Chandler St, Worcester, MA 01609",Hair salon,Worcester,http://www.sageandgracesalon.com/,,,GIFT CARDS,https://squareup.com/gift/XX1X3XSTAQJMW/order,https://www.sageandgracesalon.com/contact,CONTACT US,MA,01609,beauty_salon
Studio Lush,"172 County St, Somerset, MA 02726",Spa,Somerset,http://studiolushspa.com/,,,GIFT CARDS,https://www.studiolushspa.com/gift-cards,https://www.studiolushspa.com,CONTACT,MA,02726,beauty_salon
Clementine Hair Studio,"358 Somerville Ave A, Somerville, MA 02143",Hair salon,Somerville,http://clementinehairstudio.com/,,,Gift Cards,http://clementinehairstudio.com/gift-cards,http://clementinehairstudio.com/contact,Contact,MA,02143,beauty_salon
Razors Barbershop & Shave,"308 Highland Ave, Somerville, MA 02144",Barber shop,Somerville,http://www.razorsbarbershop.com/,,,"
                  Gift Cards
                ",https://squareup.com/gift/AAZ37SVB39M9Q/order,http://www.razorsbarbershop.com/contact,"
                Contact
              ",MA,02144,beauty_salon
Julia's Skin Care & Spa,"21 South St, Westborough, MA 01581",Beauty salon,Westborough,http://www.skincarebyjulia.com/,,,Gift cards,http://www.skincarebyjulia.com/spa-deals/gift-cards,http://www.skincarebyjulia.com/contact-us,Contact Us,MA,01581,beauty_salon
People's Barbershop,"133 Townsend St, San Francisco, CA 94107",Barber shop,San Francisco,http://www.peoplesbarber.com/,,,Gift Cards,https://peoplesbarber.com/gift-cards/,https://peoplesbarber.com/contact/,Contact,CA,94107,beauty_salon
Nails 2000 Plus Spa,"7668 El Camino Real #103, Carlsbad, CA 92009",Beauty salon,Carlsbad,http://nails2000pluscarlsbad.com/,,,E-Gift Cards,http://nails2000plus.fastboywebhosts.com/giftcards,,,CA,92009,beauty_salon
frank spa studio,"90 Elm St, Stoneham, MA 02180",Hair removal service,Stoneham,http://www.earthwaterspa.com/,,,"
              gift cards
            ",https://www.vagaro.com/earthwaterspa/gift-certificates,http://www.earthwaterspa.com/contact,"
                contact
              ",MA,02180,beauty_salon
Pure Skin Care,"10 Porter St, Stoughton, MA 02072",Skin care clinic,Stoughton,http://www.pureskincaresalon.com/,,,"



					Gift Certificates
				

",https://www.pureskincaresalon.com/gift-certificates/,https://www.pureskincaresalon.com/contact/,"



					Contact
				

",MA,02072,beauty_salon
Xhale Massage & Relaxation,"23 Gleasondale Rd, Stow, MA 01775",Massage spa,Stow,http://www.xhalemassage.com/,,,GIFT CARD,https://clients.mindbodyonline.com/classic/ws?studioid=420091&stype=42,https://xhalemassage.com/contact/,"



				Contact Us
			

",MA,01775,beauty_salon
SkinGlo Esthetics * A Skin Care Salon for Men & Women,"3885 N Brookfield Rd, Brookfield, WI 53045",Beauty salon,Brookfield,http://www.nerolisalonspa.com/,,,Purchase A Gift Card,http://www.nerolisalonspa.com/gift-cards,,,WI,53045,beauty_salon
In Vogue Spa,"730 Boston Post Rd # 22, Sudbury, MA 01776",Day spa,Sudbury,http://www.invoguespa.com/,,,In Vogue Gift Cards ,https://www.invoguespa.com/product/gift-cards,https://www.invoguespa.com/contact/,CONTACT,MA,01776,beauty_salon
White Orchid  Top Rated Massage in Sudbury,"10 Concord Rd, Sudbury, MA 01776",Massage therapist,Sudbury,http://whiteorchidgroup.com/,,,"
",http://whiteorchidgroup.com/giftcertificates.html,http://whiteorchidgroup.com/contactus.html,"
",MA,01776,beauty_salon
Elements Hot Tub Spa,"373 Main St, Amherst, MA 01002",Spa,Amherst,https://www.elementshottubspa.com/,,,Gift Cards,https://go.booker.com/location/ElementsHotTubSpa/buy/gift-certificate,,,MA,01002,beauty_salon
Bikram's Yoga College of India,"478 Santa Clara Ave #300, Oakland, CA 94610",Yoga studio,Oakland,http://www.oaklandyoga.com/,,,Buy a Gift Card,http://clients.mindbodyonline.com/ws.asp?studioid=454&stype=42,,,CA,94610,beauty_salon
TIFFANY'S MEN  Aveda Men Salon,"77 Maple Ave #3519, Barrington, RI 02806",Beauty salon,Barrington,http://tiffanyssalonandspa.com/,,,BOOK ONLINE/GIFT CARDS,http://tiffanyssalonandspa.com/book-online/,https://tiffanyssalonandspa.com/contact-us/,Contact Us,RI,02806,beauty_salon
All Things Skin Organic Skincare By Natasha Dias,"1251 Grand Army of the Republic Hwy, Swansea, MA 02777",Day spa,Swansea,http://www.allthingsskinorganic.net/,,,Gift Card,https://www.allthingsskinorganic.net/gift-card,https://www.allthingsskinorganic.net,Contact Us,MA,02777,beauty_salon
Vinyl Hair Studio,"1777 Main St Suite #16, Tewksbury, MA 01876",Hair salon,Tewksbury,https://www.facebook.com/,,,,https://www.facebook.com/vinylhairstudio/photos/pb.105034287509951.-2207520000../212082106805168/?type=3&eid=ARBSAa0_Fi7N7b2upoBlvOr3KiSg8cCIoA-zqkP29_Nql9WFlytM0SkjivxUQoUkDeSTGgRid0MoVYj9,,,MA,01876,beauty_salon
Balance Spa,"1788 Main St, Tewksbury, MA 01876",Spa,Tewksbury,http://www.balancespa.com/,,,,https://balancespa.boomtime.com/lgift,http://www.balancespa.com/contact,"


CONTACT

",MA,01876,beauty_salon
Oasis Day Spa,"2690 S White Rd #20, San Jose, CA 95148",Day spa,San Jose,http://www.secretoasisdayspa.com/,,,Gift Certificates,https://secretoasisdayspa.com/certificates/,https://secretoasisdayspa.com/contact/,Contact,CA,95148,beauty_salon
Solace Wellness Center & MedSpa,"1201 Main St building b2, Tewksbury, MA 01876",Spa,Tewksbury,http://www.foundsolace.com/,,,GIFT CERTIFICATES,https://foundsolace.com/gift-certificates/,https://foundsolace.com/contact-us/,CONTACT US,MA,01876,beauty_salon
Elle Nails,"23 Fieldstone Commons D, Tolland, CT 06084",Nail salon,Tolland,https://ellenails.wordpress.com/,,,,https://ellenails.files.wordpress.com/2012/04/tuscaloosa-photography-gift-certificates-available.jpg,,,CT,06084,beauty_salon
Contours Hair & Spa,"2 Bestor Ln, Bloomfield, CT 06002",Beauty salon,Bloomfield,http://contourshairandspa.com/,,,Gift Cards,https://contours.boomtime.com/lgift,https://contourshairandspa.com/contact/,Contact,CT,06002,beauty_salon
Absolutely Nail & Spa in Connecticut,"295 Hartford Turnpike, Vernon, CT 06066",Nail salon,Vernon,https://absolutelynailspa.com/,,,Gift Card,https://absolutelynailspa.com/page/gift-card,https://absolutelynailspa.com/contact-us,Contact Us,CT,06066,beauty_salon
Happy Nails,"48 Main St, Stafford Springs, CT 06076",Nail salon,Stafford Springs,http://www.happynailshaven.com/,,,,https://www.happynailshaven.com,http://www.happynailshaven.com/mailto:contact@happynailshaven.com?subject=Request for information,contact@happynailshaven.com,CT,06076,beauty_salon
A Touch Of Bliss Organic Spa,"86-88, Park Rd, West Hartford, CT 06119",Day spa,West Hartford,http://www.atouchofblissorganicspa.com/,,,Gift Certificates,https://atouchofblissorganicspa.com/appointments/#buy,https://atouchofblissorganicspa.com/contact/,Contact,CT,06119,beauty_salon
Matibo's Salon Inc,"12 Dracut Rd, Hudson, NH 03051",Hair salon,Hudson,http://www.matibossalon.com/,,,,https://matibossalon.com/gift-cards/,https://matibossalon.com/contact-us/,Contact Us,NH,03051,beauty_salon
Green Envy Salon & Spa,"381 Main St, Nashua, NH 03060",Beauty salon,Nashua,http://www.greenenvysalonandspa.com/,,,>>>> Gift cards now available for purchase online! Click/tap here for more info... <<<<,https://greenenvysalonandspa.salontarget.com/egift/?guestonly=guestonly,https://greenenvysalonandspa.com/contact-nashua-salon-spa/,Contact,NH,03060,beauty_salon
