name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Ricks Bar & Grill,"297 Cass Ave, Woonsocket, RI 02895",Grill,Woonsocket,,http://ricksbarandgrill.com/,http://ricksbarandgrill.com/,http://ricksbarandgrill.com/Gift,http://ricksbarandgrill.com/Contact,Gift Certificate ,Contact Us ,RI,02895,restaurant
Kay's Restaurant,"1013 Cass Ave, Woonsocket, RI 02895",Restaurant,Woonsocket,"Hearty American sandwiches, including lobster rolls, in a casual space with booths & a bar.",http://www.kaysrestaurant.com/,http://places.singleplatform.com/kays-restaurant-6/menu?ref=google,http://www.kaysrestaurant.com/gift-cards.html,http://www.kaysrestaurant.com/contact-us.html,GIFT CARDS,CONTACT US,RI,02895,restaurant
Sunrise Pizza & Grille,"180 Social St, Woonsocket, RI 02895",Pizza,Woonsocket,"Late-night counter serve featuring classic pies, American fare & ice cream in a no-frills setting.",http://www.sunrisepizzaandcreamery.com/,http://www.sunrisepizzaandcreamery.com/,http://www.sunrisepizzaandcreamery.com/GiftCertificate.aspx,http://www.sunrisepizzaandcreamery.com/ContactUs.aspx,Gift Certificate,"
        
        
        Contact Us
      
",RI,02895,restaurant
New York Lunch,"10 Pinelawn Rd, Melville, NY 11747",Restaurant,Melville,Prime meats plus sushi & seafood in a wood-accented space with a power-lunch vibe & bar scene.,https://blackstonesteakhouse.com/,https://blackstonesteakhouse.com/menus/,https://blackstonesteakhouse.com/gift-cards/,https://blackstonesteakhouse.com/contact/,Gift Cards,Contact / Careers,NY,11747,restaurant
Trolley Stop Pizzeria,"18 Prescott St # A, Lancaster, MA 01523",Pizza,Lancaster,,http://trolleystoppizza.com/,http://www.trolleystoppizza.com/Menus,http://trolleystoppizza.com/Gift,http://trolleystoppizza.com/Contact,Gift Certificate ,Contact Us ,MA,01523,restaurant
Fish Restaurant & Wine Bar,"29 S Bolton St, Marlborough, MA 01752",Seafood,Marlborough,"Seafood spot offering a raw bar & platters of fish, oysters & lobster, plus live jazz on Saturdays.",http://www.eatatfish.com/,http://eatatfish.com/menu/,https://eatatfish.com/gift-cards/,https://eatatfish.com/contact-us/,Gift Card,Contact Us,MA,01752,restaurant
Koy,"16 North St, Boston, MA 02109",Korean,Boston,Violet walls & Asian Pop Art set the stage for Korean-fusion fare & drinks like soju sangria.,http://www.koyboston.com/,https://koyboston.getbento.com/menus/,http://www.koyboston.com/store/gift-cards/,http://www.koyboston.com/contact/,Gift Cards,Contact,MA,02109,restaurant
Mistral,"223 Columbus Ave, Boston, MA 02116",Mediterranean,Boston,Elegant bistro crafting acclaimed French-Mediterranean cuisine in refined surroundings.,http://www.mistralbistro.com/,http://mistralbistro.com/menus/dinner/,https://mistralbistro.com/gift-cards/,https://mistralbistro.com/contact/,Gift Cards,Contact,MA,02116,restaurant
O Ya,"9 East St, Boston, MA 02111",Authentic Japanese,Boston,"Acclaimed, inventive sushi, Japanese small plates & tasting menus crafted in elegant surrounds.",http://o-ya.restaurant/,,http://o-ya.restaurant/gift-cards,http://o-ya.restaurant/contacto-mexico/,Gift Cards,Contáctanos,MA,02111,restaurant
Sorellina,"1 Huntington Ave, Boston, MA 02116",Italian,Boston,"Sophisticated, modern takes on Italian-Mediterranean cuisine amid warm, contemporary decor.",http://sorellinaboston.com/,http://places.singleplatform.com/sorellina/menu?ref=google,https://sorellinaboston.com/gift-cards/,https://sorellinaboston.com/contact/,Gift Cards,Contact,MA,02116,restaurant
SRV,"569 Columbus Ave, Boston, MA 02118",Italian,Boston,Housemade pastas & other small plates are served at this casual-chic wine bar with a rear patio.,http://www.srvboston.com/,,https://onelink.quickgifts.com/merchant/srv-boston/,http://www.srvboston.com/location.htm,Purchase SRV Gift Card,"569Columbus Ave, South EndBoston",MA,02118,restaurant
Lobster Trap Restaurant,"290 Shore Rd, Bourne, MA 02532",Seafood,Bourne,"Classic New England seafood shack, market & bar in a rustic riverfront building with patio seating.",http://www.lobstertrap.net/,http://lobstertrap.net/menu,http://www.lobstertrap.net/gift-cards,http://www.lobstertrap.net/contact,gift cards,CONTACT,MA,02532,restaurant
Lindsey's Family Restaurant,"3138 Cranberry Hwy, East Wareham, MA 02538",Familyfriendly,East Wareham,Old-school seafood eatery known for lobster bisque & other hearty New England staples.,http://www.lindseysrestaurant.com/,https://www.lindseysrestaurant.com/menu/,https://www.lindseysrestaurant.com/gift-cards/,https://www.lindseysrestaurant.com/contact-us/,GIFT CARDS,CONTACT US,MA,02538,restaurant
Buzzards Bay House of Pizza,"270 Main St, Buzzards Bay, MA 02532",Pizza,Buzzards Bay,"This long-standing pizza joint features Greek specialties, beer & wine, plus flatscreen TVs.",http://www.buzzardsbayhouseofpizza.com/,http://places.singleplatform.com/buzzards-bay-house-of-pizza/menu?ref=google,https://buzzardsbayhouseofpizza.com/gift-cards/,https://buzzardsbayhouseofpizza.com?storeUrl=https://buzzardsbay.buzzardsbayhouseofpizza.com/contact,Gift Cards,Contact,MA,02532,restaurant
Fishermen's View Seafood Market & Restaurant,"20 Freezer Rd, Sandwich, MA 02563",Seafood,Sandwich,"Smart, family-owned place on the water with locally sourced seafood plates & a seasonal outdoor bar.",http://fishermensview.com/,,http://fishermensview.com/e-gift-cards-1,,E - GIFT CARDS,,MA,02563,restaurant
Ella's,"3136 Cranberry Hwy, East Wareham, MA 02538",Italian,East Wareham,European-inspired seasonal cuisine & wines offered in a homey space with an open kitchen.,http://www.ellaswoodoven.com/,,https://www.ellaswoodoven.com/gift-card,https://www.ellaswoodoven.com/contact-us,GIFT CARD,CONTACT US,MA,02538,restaurant
Adelita,"1200 Main St, Concord, MA 01742",Restaurant,Concord,"Mexican food from all-natural ingredients & meats sourced from a sibling farm, plus margaritas.",http://www.adelitaconcord.com/,https://www.adelitaconcord.com/menu/,https://woodshilltable.com/giftcards,,Giftcards,,MA,01742,restaurant
The Spot,"19 W Main St, Georgetown, MA 01833",Restaurant,Georgetown,"Low-key eatery with a menu ranging from burgers & BBQ to sushi, plus trivia & a kids-eat-free deal.",https://georgetownspot.com/,http://georgetownspot.com/#menu,https://serenitee.myguestaccount.com/login/web_card_sale/selectcards.srv,https://georgetownspot.com/#location,"Serenitee Gift Card
",Contact,MA,01833,restaurant
The Loft Restaurant & Pub,"1140 Osgood St, North Andover, MA 01845",Steak,North Andover,"American comfort food, seafood, steaks & chops served for lunch & dinner in a converted barn.",http://www.loftsteakandchophouse.com/,http://www.loftsteakandchophouse.com/dinner,https://www.loftsteakandchophouse.com/giftcards,https://www.loftsteakandchophouse.com/contact,GIFT CARDS,CONTACT,MA,01845,restaurant
Joseph's Trattoria Bakery cafe,"145 Oxford Ave, Haverhill, MA 01835",Italian,Haverhill,"This intimate kitchen offers elevated Italian dishes, cocktails & baked goods in warm environs.",http://www.josephstrattoria.com/,http://josephstrattoria.com/index.php?link=pasta,http://www.josephstrattoria.com/gift-cards.html,http://www.josephstrattoria.com/contact.html,Gift Cards,Contact,MA,01835,restaurant
Boylston House of Pizza,"81 Shrewsbury St, Boylston, MA 01505",Pizza,Boylston,,https://boylstonhousepizza.com/,https://boylstonhousepizza.com/Menus,https://boylstonhousepizza.com/Gift,https://boylstonhousepizza.com/Contact,Gift Certificate ,Contact Us ,MA,01505,restaurant
Ross Tavern at Wachusett Country Club,"187 Prospect St, West Boylston, MA 01583",Grill,West Boylston,,https://www.wachusettcc.com/,,https://clients.uschedule.com/wachusettcc/product,https://www.wachusettcc.com/contact-us,Swing 365 Indoor Golf Gift Certificates,Mail,MA,01583,restaurant
Willy's Steakhouse Grill & Sushi Bar,"2 Grafton St, Shrewsbury, MA 01545",Steak,Shrewsbury,Elegant eatery with white tablecloths & wood paneling plates steakhouse standards & inventive sushi.,http://www.willyssteakhouse.com/,http://www.willyssteakhouse.com/willys-steakhouse-menu-wine-list.php,https://www.willyssteakhouse.com/steakhouse-gift-cards.php,https://www.willyssteakhouse.com/willys-steakhouse-directions.php,Gift Cards,Contact / Directions,MA,01545,restaurant
Amici Trattoria,"582 Main St, Shrewsbury, MA 01545",Italian,Shrewsbury,Cozy Italian-American restaurant & pizzeria with a full bar & extensive gluten-free menu.,http://www.amicitrattoria.com/,http://www.amicitrattoria.com/pdfdoc/AmiciBreakfastTrifold.pdf,https://www.willyssteakhouse.com/steakhouse-gift-cards.php,http://www.amicitrattoria.com/contact-us.php,Gift Certificates,Contact Us,MA,01545,restaurant
Romaine's,"299 W Main St, Northborough, MA 01532",American,Northborough,Carefully sourced modern American fare paired with craft cocktails & an extensive wine list.,http://www.romainesrestaurant.com/,http://www.romainesrestaurant.com/downloads/2014/06-30-14/romaines_dinner-menu.pdf,https://squareup.com/store/romaines-wood-grill-and-bar,http://www.romainesrestaurant.com/contact-us,Gift Cards,Contact,MA,01532,restaurant
Tennessees Real BBQ Braintree,"173 Pearl St, Braintree, MA 02184",Barbecue,Braintree,"Ribs, pulled pork & other BBQ favorites are served on disposable tableware at this spartan spot.",http://tennesseesbbq.com/,,http://tennesseesbbq.com/gift-cards,,Gift Cards,,MA,02184,restaurant
Ocean Terrace,"355 Santana Row, San Jose, CA 95128",Fine Dining,San Jose,"Contemporary, dark cocktail lounge offering a happy hour menu, wines by the glass & balcony seating.",http://www.hotelvalencia-santanarow.com/,,https://www.hotelvalencia-santanarow.com/gift-certificates.htm,https://www.hotelvalencia-santanarow.com/contact-us.htm,Gift Cards,Contact Us,CA,95128,restaurant
Guapo's Tortilla Shack  Brewster,"239 Underpass Rd, Brewster, MA 02631",Mexican,Brewster,Baja-Mexican beach shack offering fish tacos & burritos for takeaway or dining at outdoor tables.,http://www.guaposcapecod.com/,http://places.singleplatform.com/el-guapos-3/menu?ref=google,https://www.guaposcapecod.com/gift-cards/,https://www.guaposcapecod.com/contact-us/,Gift Cards,Contact Us,MA,02631,restaurant
Linx Tavern at Ocean Edge Resort and Golf Club,"832 Villages Dr, Brewster, MA 02631",Restaurant,Brewster,Live music & 2 patios give this golf club restaurant a chill vibe for lunchtime relaxing.,http://oceanedge.com/,http://places.singleplatform.com/linx-tavern/menu?ref=google,https://www.oceanedge.com/gift-cards,https://www.oceanedge.com/weddings/request-for-proposal,Gift Cards,"


Contact Our Wedding Team											
																									

",MA,02631,restaurant
Chillingsworth Restaurant,"2449 Main St, Brewster, MA 02631",French,Brewster,High-end spot with classic French cuisine offering fixed-price meals in a historic setting.,http://www.chillingsworth.com/,http://places.singleplatform.com/chillingsworth/menu?ref=google,https://chillingsworth.popmenu.com/pages/gift-certificates,http://www.chillingsworth.com/contact-us,Gifts ,Contact ,MA,02631,restaurant
Shark Bah,"50 Endicott Ln, Brewster, MA 02631",Restaurant,Brewster,,https://www.oceanedge.com/,,https://www.oceanedge.com/gift-cards,https://www.oceanedge.com/weddings/request-for-proposal,Gift Cards,"


Contact Our Wedding Team											
																									

",MA,02631,restaurant
Beacon Room,"23 West Rd, Orleans, MA 02653",Restaurant,Orleans,Italian-inspired fare (with a focus on fresh local seafood) in a classy-casual atmosphere.,http://www.beaconroom.com/,http://www.beaconroom.com/,https://beaconroom.com/product/gift-certificates/,,Gift Certificates,,MA,02653,restaurant
College Pizza,"750 Bedford St, Bridgewater, MA 02324",Pizza,Bridgewater,,https://collegepizzaonline.com/,https://collegepizzaonline.com/Menus,https://collegepizzaonline.com/Gift,https://collegepizzaonline.com/Contact,Gift Certificate ,Contact Us ,MA,02324,restaurant
Chessmen's Pizza Bridgewater,"16 Central Square, Bridgewater, MA 02324",Pizza,Bridgewater,,https://chessmenpizzeria.com/,https://chessmenpizzeria.com/Menus,https://chessmenpizzeria.com/Gift,https://chessmenpizzeria.com/Contact,Gift Certificate ,Contact Us ,MA,02324,restaurant
Johnny Macaroni's,"1300 Plymouth St, East Bridgewater, MA 02333",Familyfriendly,East Bridgewater,"Modest destination serving pasta, lasagna, antipasto, seafood & other Italian standards.",http://www.johnnymacaronis.com/,https://johnnymacaronis.com/take-out-menu/,https://johnnymacaronis.com/products/johnny-macaronis-gift-cards/,https://johnnymacaronis.com/contact-johnny/,ON-LINE GIFT CARD PURCHASE BONUS & GO FUND ME BONUS,Contact  ,MA,02333,restaurant
Cedar Street Grille,"12 Cedar St, Sturbridge, MA 01566",American,Sturbridge,"Eclectic small plate recipes & a hefty martini & dessert menu amongst traditional, but homey decor.",http://www.cedarstreetgrille.com/,http://www.cedarstreetgrille.com/menu,http://table3restaurantgroup.com/gift-cards,http://www.cedarstreetgrille.com/contact,Gift Cards,Contact,MA,01566,restaurant
Homefield Kitchen & Brewery,"3 Arnold Rd, Sturbridge, MA 01518",Takeout Restaurant,Sturbridge,Quaint stone-lined haunt with exposed beams for snacks & beers made from area-sourced ingredients.,http://homefieldbrewing.biz/,http://homefieldbrewing.biz/,https://squareup.com/gift/DGCHDMMY3YA96/order,http://homefieldbrewing.biz/contact/,Online gift cards!,contact,MA,01518,restaurant
The Whistling Swan,"502 Main St, Fiskdale, MA 01518",American,Fiskdale,Intimate & rustic American bistro offering refined entrees such as bouillabaisse plus live music.,http://www.theducksturbridge.com/,,https://table3restaurantgroup.com/gift-cards,https://theducksturbridge.com/contact/,Gift Cards,Contact,MA,01518,restaurant
Corfinio,"285 Washington St, North Easton, MA 02356",Italian,North Easton,,http://corfinioeaston.com/,https://www.toasttab.com/corfinio/v3#!/order,https://www.toasttab.com/corfinio/giftcards,,Gift Cards,,MA,02356,restaurant
The Farmer's Daughter,"122 Main St, North Easton, MA 02356",Brunch,North Easton,Rustic-chic spot for elevated American breakfast & lunch fare made with locally sourced ingredients.,http://www.thefarmersdaughtereaston.com/,,https://www.toasttab.com/taste-hospitality-group/giftcards,http://www.thefarmersdaughtereaston.com/tel:508-297-0287,Gift Cards, 508-297-0287,MA,02356,restaurant
308 Lakeside,"308 E Main St, East Brookfield, MA 01515",American,East Brookfield,"Overlooking Lake Lashaway, this casual restaurant offers diverse American fare & a waterside deck.",http://308lakeside.com/,http://308lakeside.com/menu/,http://308lakeside.com/product/gift-certificate/,https://308lakeside.com/contact/,Purchase a Gift Certificate!,Contact,MA,01515,restaurant
Ye Olde Tavern,"5183 Main St, Manchester Center, VT 05255",Restaurant,Manchester Center,"Quaint, circa-1790 inn serving hearty New England & Continental dishes & classic cocktails.",http://yeoldetavern.net/,https://www.yeoldetavern.net/menus/,http://yeoldetavern.net/gift-cards,,Gift Cards,,VT,05255,restaurant
Uncle Sam's Pizza,"400 E Main St, East Brookfield, MA 01515",Pizza,East Brookfield,,http://www.unclesamspizzas.com/,https://unclesams-ebrookfield.foodtecsolutions.com/menu,https://unclesamspizzas.com/uncle-sams-gift-cards/,https://unclesamspizzas.com?storeUrl=https://eastbrookfield.unclesamspizzas.com/contact,Gift Cards,Contact,MA,01515,restaurant
La Morra,"48 Boylston St, Brookline, MA 02445",Italian,Brookline,"Busy, cozy restaurant serving homemade pasta & Tuscan-style wood-grilled entrees in a compact space.",http://www.lamorra.com/,http://places.singleplatform.com/la-morra/menu?ref=google,http://www.lamorra.com/giftcertificates,http://www.lamorra.com/contact,"
Gift Certificates
","
Contact Us
",MA,02445,restaurant
Burro Bar Brookline,"1665 Beacon St, Brookline, MA 02445",Mexican,Brookline,Cheery Mexican eatery emphasizing creatively stuffed tacos & a large tequila selection.,http://burrobarbrookline.com/,http://burrobarbrookline.com/,https://swipeit.com/product/1085/burro-bar/in/Restaurant-Gift-Cards,http://burrobarbrookline.com/contact/,Gift Cards,Contact,MA,02445,restaurant
Orinoco Brookline Village,"22 Harvard St, Brookline, MA 02445",Latin American,Brookline,"No-reservations Venezuelan eatery known for smoky arepas, served in a cozy, Latin-accented space.",http://orinocokitchen.com/,https://www.orinocokitchen.com/menus,https://www.orinocokitchen.com/orinoco-gift-cards,https://www.orinocokitchen.com/orinoco-contact,Gift Cards,Contact,MA,02445,restaurant
Stoked Wood Fired Pizza Co,"1632 Beacon St, Brookline, MA 02446",Pizza,Brookline,"A food truck spawns a finer-than-most pizza joint with creative pies, draft cocktails & craft suds.",http://www.stokedpizzaco.com/,http://www.stokedpizzaco.com/restaurant-menu,https://www.toasttab.com/stoked-pizza/giftcards,,"Click here for a restaurant gift card




",,MA,02446,restaurant
