name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,state,zipcode,store_type
Napa Valley Bistro,"975 Clinton St, Napa, CA 94559",American,Napa,"Laid-back American eatery & bar offering innovative cuisine with a local focus, plus Sunday brunch.",http://www.napavalleybistro.com/,http://places.singleplatform.com/napa-valley-bistro/menu?ref=google,https://napavalleybistro.cardfoundry.com/,https://www.napavalleybistro.com/contact-us/,Gift Card,Contact US,CA,94559,restaurant
Angele Restaurant & Bar,"540 Main St, Napa, CA 94559",French,Napa,Riverfront bistro with a patio serving rustic French fare & creative cocktails in an old boathouse.,http://www.angelerestaurant.com/,http://places.singleplatform.com/angle-7/menu?ref=google,https://angelerestaurant.cardfoundry.com/giftcards.php,http://www.angelerestaurant.com/contact,Purchase Gift Card,"
            Contact
          ",CA,94559,restaurant
Allegria,"1026 1st St, Napa, CA 94559",Italian,Napa,"Former bank turned popular, upscale Italian restaurant with some seating inside the old vault.",https://www.ristoranteallegria.com/,https://www.ristoranteallegria.com/dinnermenu.htm,https://www.ristoranteallegria.com/gift-certificates.html,https://www.facebook.com/pages/Ristorante-Allegria/109860382381211?ref=ts,Gift Certificates,,CA,94559,restaurant
Yugo Ramen,"2014 Newpark Mall Rd, Newark, CA 94560",Ramen,Newark,,http://yugoramen.com/,http://yugoramen.com/menu,https://yugoramen.com/gift-card/,https://yugoramen.com/contact-us/,Gift Card,Contact Us,CA,94560,restaurant
The Bistro - Eat Drink Connect(r),"600 U.S Hwy 1 & 9 S, Newark, NJ 07114",American,Newark,"This relaxed, modern choice at the Courtyard Marriott offers all-day American fare, plus cocktails.",http://www.marriott.com/,,https://gifts.marriott.com,http://www.marriott.com/tel:+1 973-643-8500, Gift Cards ,  +1 973-643-8500  ,NJ,07114,restaurant
Gulfstream,"850 Avocado Ave, Newport Beach, CA 92660",Seafood,Newport Beach,"American eatery & bar for daily seafood specials & cocktails in a modern, marine-themed space.",http://gulfstreamrestaurant.com/,http://gulfstreamrestaurant.com/menu/,http://gulfstreamrestaurant.com/giftcards/,http://gulfstreamrestaurant.com/contact/,gift cards,contact,CA,92660,restaurant
Beachcomber Cafe,"15 Crystal Cove, Newport Coast, CA 92657",Restaurant,Newport Coast,A converted cottage houses this beachside eatery serving California favorites & a popular breakfast.,https://thebeachcombercafe.com/,https://thebeachcombercafe.com/crystalcove/menus/,https://thebeachcombercafe.com/crystalcove/gift-cards/,https://thebeachcombercafe.com/crystalcove/contact/,Gift Cards,Contact,CA,92657,restaurant
RED O Taste of Mexico,"143 Newport Center Dr, Newport Beach, CA 92660",Mexican,Newport Beach,High-end Mexican-Californian fare by Rick Bayless in refined environs with a tequila lounge & patio.,http://www.redorestaurant.com/,http://www.redorestaurant.com/locations/newport-beach/menu/,https://wwws-usa2.givex.com/cws4.0/redorestaurant/,,GIFT CARDS,,CA,92660,restaurant
Marche Moderne,"7862 Pacific Coast Hwy, Newport Beach, CA 92657",French,Newport Beach,Chic French establishment is a popular spot for classic entrees along with inventive small plates.,http://www.marchemoderne.net/,,http://marche-moderne7.mybigcommerce.com/,http://www.marchemoderne.net/contact.html,Gift Cards,Contact Us,CA,92657,restaurant
Boca Tavern,"340 Ignacio Blvd, Novato, CA 94949",Steak,Novato,"Wooden architecture & wholesome American fare, including burgers from the wood-fire grill & oysters.",http://www.bocatavern.com/,http://www.bocatavern.com/food/index.html,https://www.yelp.com/checkout/gc/ZMQHyyE9h5luM2TfNHcWeQ?biz_id=tycrcipxZLCIBCgjlPrMTg,http://www.bocatavern.com/contact/index.html,GIFT CARDS,CONTACT,CA,94949,restaurant
Shakewell,"3407 Lakeshore Ave, Oakland, CA 94610",Mediterranean,Oakland,"Modern bistro serving traditional Spanish tapas alongside beer, wine & cocktails in a buzzy space.",http://shakewelloakland.com/,,https://shakewelloakland.cardfoundry.com/giftcards.php,,"
              Gift Cards
            ",,CA,94610,restaurant
Bellanico Restaurant and Wine Bar,"4238 Park Blvd, Oakland, CA 94602",Italian,Oakland,"Housemade pasta, tasting menus & wine flights are offered at this smart Italian trattoria.",http://www.bellanico.net/,http://bellanico.net/menus.html,http://www.bellanico.net/giftcard.php,http://www.bellanico.net/mailto:elizabeth@bellanico.net,GIFT CERTIFICATES,Contact Us,CA,94602,restaurant
Commis,"3859 Piedmont Ave, Oakland, CA 94611",American,Oakland,Open-kitchen experiments with unique ingredients to craft inspired New American fixed-price dinners.,https://commisrestaurant.com/,,https://ecommerce.custcon.com//Purchase/Select?c=7eb72427-8378-4c2e-a4f7-84662223e081,,Giftcard,,CA,94611,restaurant
Nyum Bai,"3340 E 12th St #11, Oakland, CA 94601",Cambodian,Oakland,Nite Yun's spirited Cambodian brick-and-mortar offers Phnom Penh street food & local brews.,http://www.nyumbai.com/,https://bit.ly/2J4kKUf,https://www.toasttab.com/nyum-bai-oakland/giftcards,http://www.nyumbai.com/contact-us,"
        GIFT CARDS
      ","
              Contact Us
            ",CA,94601,restaurant
Homeroom,"400 40th St, Oakland, CA 94609",New American,Oakland,Schoolroom look-alike offers fancy mac 'n' cheese for kids of all ages plus adults-only beer floats.,http://homeroom510.com/,https://homeroom510.com/restaurant-menu,https://squareup.com/gift/7647ZTZDXYAVQ/order,http://homeroom510.com/contact,"
        GIFT CARDS
      ",Contact,CA,94609,restaurant
Mockingbird,"416 13th St, Oakland, CA 94612",American,Oakland,"Country-hip choice offering locavore Californian & New American fare in a romantic, candlelit space.",http://www.mockingbirdoakland.com/,http://places.singleplatform.com/mockingbird-restaurant/menu?ref=google,http://www.mockingbirdoakland.com/reservations--gift-cards.html,,"
				Reservations & Gift Cards
			",,CA,94612,restaurant
Fratelli's Italian Kitchen,"3915 Mission Ave #12, Oceanside, CA 92058",Italian,Oceanside,Family-friendly venue with hearty portions of traditional Italian dishes in a rustic dining room.,http://fratellisitaliankitchen.com/,http://places.singleplatform.com/fratellis-italian-kitchen--0/menu?ref=google,http://fratellisitaliankitchen.com/gift-cards,http://fratellisitaliankitchen.com/contact#hours-of-operation,Gift Cards,  Hours ,CA,92058,restaurant
Panca Peruvian Cuisine & Rotisserie,"1902 S Coast Hwy, Oceanside, CA 92054",Peruvian,Oceanside,Snug strip-mall eatery serving plates of rotisserie chicken & other Peruvian fare in a modern space.,http://www.pancaperuviancuisine.com/,http://places.singleplatform.com/panca-peruvian-rotisserie/menu?ref=google,http://www.pancaperuviancuisine.com/gift-card,https://images.squarespace-cdn.com/content/v1/5a6f9e546957daa2a9f40edf/1586718924552-Q7S8EBGEJWMVKUW5KEH2/ke17ZwdGBToddI8pDm48kICZhzhlpkTfZgBvAXFSxyhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpw5opcnmBGTrSvl2qRMpP26yA6cXWreZBPZk6SUOsPorfERqjnAqscnEdqlY2BJvs0/image-asset.jpeg,"
            e-gift card
          ","

",CA,92054,restaurant
Bagby Beer Co,"601 S Coast Hwy, Oceanside, CA 92054",Brewpub,Oceanside,Casual setting with ocean views offers a host of brews & cocktails plus elevated pub bites.,http://www.bagbybeer.com/,http://www.bagbybeer.com/food,https://www.bagbybeer.com/shop/gift-card,,Snag a Bagby Gift Card,,CA,92054,restaurant
Don's Country Kitchen,"1938 S Coast Hwy, Oceanside, CA 92054",Breakfast,Oceanside,"Homey neighborhood stop offering country-style breakfast & sandwiches, plus Bloody Mary's & mimosas.",http://www.donscountrykitchen.com/,https://www.orderdonscountrykitchen.com/#menu,https://donscountrykitchen.cardfoundry.com/giftcards.php,https://www.donscountrykitchen.com/hours-location,Purchase Gift Cards,FIND US,CA,92054,restaurant
Mangia e Bevi,"3613 Ocean Ranch Blvd #100, Oceanside, CA 92056",Restaurant,Oceanside,,http://mangiaoceanside.com/,https://mangiaoceanside.com/menu/,https://app.yiftee.com/gifts/egift_and_gift_cards/mangia-e-bevi-oceanside,https://www.spothopperapp.com/spots/56304,"
                                    GIFT CARDS                                ",SpotHopper page,CA,92056,restaurant
Orange Hill Restaurant,"6410 E Chapman Ave, Orange, CA 92869",Restaurant,Orange,"Upscale hilltop venue dotted with koi ponds & waterfalls, with a New American menu & long wine list.",https://www.theorangehillrestaurant.com/,https://www.theorangehillrestaurant.com/our-menus,https://www.specialtyrestaurants.com/gift-cards,http://www.theorangehillrestaurant.com/contact-us,View Details,Contact Us,CA,92869,restaurant
The Hobbit,"2932 E Chapman Ave, Orange, CA 92869",Fine Dining,Orange,"Multicourse French-inspired meals begin in a wine cellar then move up into a refined, homey space.",http://www.hobbitrestaurant.com/,http://www.hobbitrestaurant.com/Upcoming-Entrees/Sample-Menus,http://www.hobbitrestaurant.com/Gift-Certificate,http://www.hobbitrestaurant.com/Contact,VIEW MORE ,Contact,CA,92869,restaurant
Orange County Mining Co,"10000 S Crawford Canyon Rd, Santa Ana, CA 92705",Steak,Santa Ana,Traditional steakhouse & Sunday brunch spot with rustic decor & panoramic views of Orange County.,http://www.orangecountyminingco.com/,http://www.orangecountyminingco.com/#/dinner-menu/,http://www.orangecountyminingco.com/gift-cards-online/,http://www.orangecountyminingco.com/contact/,Gift Cards,Contact Us,CA,92705,restaurant
Waterside Restaurant,"3500 Harbor Blvd, Oxnard, CA 93035",American,Oxnard,"Classy spot offering local New American fare & cocktails, plus live music & a patio on the harbor.",http://watersidechannelislands.com/,https://watersidechannelislands.com/menu,http://watersidechannelislands.com/gift-cards,http://watersidechannelislands.com/kontakto,"
Gift Cards
","
Contact Us
",CA,93035,restaurant
Devil's Slide Taproom,"5560 Pacific Coast Hwy, Pacifica, CA 94044",Restaurant,Pacifica,"Big, modern taproom with a focus on regional craft beers, served with burgers & elevated pub grub.",http://www.devilsslidetaproom.com/,http://www.devilsslidetaproom.com/annoucements-and-news/,http://www.devilsslidetaproom.com/merch-gift-certificates,,Merch & Gift Certificates,,CA,94044,restaurant
Lovey's Tea Shoppe,"4430 Pacific Coast Hwy, Pacifica, CA 94044",Restaurant,Pacifica,"Quirky, old-fashioned eatery serving finger sandwiches & British dishes for tea service & parties.",http://www.loveysteashoppe.com/,,https://www.loveysteashoppe.com/shop,,GIFT CERTIFICATES,,CA,94044,restaurant
The Green Enchilada,"444 Manor Plaza, Pacifica, CA 94044",Latin American,Pacifica,"Bare-bones outlet doles out a variety of organic Mexican dishes in a compact, no-frills interior.",http://www.thegreenenchilada.com/,,https://www.toasttab.com/green-enchilada/giftcards,http://www.thegreenenchilada.com/tel:16505570841,BUY NOW,1 (650) 557-0841,CA,94044,restaurant
La Costanera,"8150 Cabrillo Hwy, Montara, CA 94037",Peruvian,Montara,"Oceanfront site for Peruvian dishes in upscale, glass-walled environs overlooking the water.",http://www.lacostanerarestaurant.com/,http://places.singleplatform.com/la-costanera/menu?ref=google,https://gifts.opentable.com/La-Costanera?ref=1,http://www.lacostanerarestaurant.com/hours-and-contact,,"



",CA,94037,restaurant
Cork Tree,"74950 Country Club Dr, Palm Desert, CA 92260",Californian,Palm Desert,"Shopping plaza eatery offers elevated Californian fare in a cozy, romantic room with a bar & patio.",http://www.thecorktree.com/,http://www.thecorktree.com/menu.html,https://thetfordwd.com/thecorktree/gift.html,http://www.thecorktree.com/contact.html,Gift Cards,Contact Us,CA,92260,restaurant
Jillian's,"74155 El Paseo, Palm Desert, CA 92260",Fine Dining,Palm Desert,"Romantic eatery serving refined, wine-paired European cuisine in a posh hacienda with a courtyard.",http://jilliansfinedining.com/,http://jilliansfinedining.com/menu/?page_id=4,http://jilliansfinedining.com/gift-certificates/,http://jilliansfinedining.com/#contact,Gift Certificates,Contact Us,CA,92260,restaurant
AC3 Restaurant  Bar,"45350 Larkspur Ln, Palm Desert, CA 92260",American,Palm Desert,"Bright, light-filled option for American eats & global dishes, plus cocktails & local craft beers.",http://www.ac3palmdesert.com/,http://www.ac3palmdesert.com/ac3-menus,http://www.ac3palmdesert.com/gift-cards,http://www.ac3palmdesert.com/contact,"
        Gift Card
      ","
        Contact
      ",CA,92260,restaurant
Eight4Nine Restaurant & Lounge,"849 N Palm Canyon Dr, Palm Springs, CA 92262",New American,Palm Springs,Contemporary eatery offering refined New American cuisine in a sleek setting with pops of color.,http://eight4nine.com/,http://eight4nine.com/#menu,http://eight4nine.com/#gift-card,http://eight4nine.com/#contact,Gift Card,Contact,CA,92262,restaurant
Copley's on Palm Canyon,"621 N Palm Canyon Dr, Palm Springs, CA 92262",American,Palm Springs,"Part of the former Cary Grant estate, this romantic restaurant offers elevated American dishes.",http://www.copleyspalmsprings.com/,,http://www.copleyspalmsprings.com/s/GIFT-CERTIFICATE-2019-fslm.pdf,http://www.copleyspalmsprings.com/contact,"
        Gift Certificates
      ","
        Contact
      ",CA,92262,restaurant
Purple Palm Restaurant,"572 N Indian Canyon Dr, Palm Springs, CA 92262",New American,Palm Springs,"Colony Palms Hotel eatery with a classic feel serving an eclectic, seasonally focused menu.",http://www.purplepalmrestaurant.com/,http://www.purplepalmrestaurant.com/menu/,https://www.purplepalmrestaurant.com/gift-cards/,https://www.purplepalmrestaurant.com/contact/,Gift Cards,Contact,CA,92262,restaurant
Palm Greens Cafe,"611 S Palm Canyon Dr # 6, Palm Springs, CA 92264",Organic,Palm Springs,"Breezy cafe serving a carefully sourced menu of health-conscious, global dishes & breakfast.",http://www.palmgreenscafe.com/,http://places.singleplatform.com/palm-greens-cafe/menu_785958,http://www.palmgreenscafe.com/m/PalmGreensCafe/?appcode=PalmGreensCafe&controller=WebViewController&tab_id=8862141&back_url=Lw==,http://www.palmgreenscafe.com/m/PalmGreensCafe/?appcode=PalmGreensCafe&controller=LocationViewController&id=861746&tab_id=8862140&back_url=Lw==,"
BUY GIFT CARD 
","
GPS  (FIND US)
",CA,92264,restaurant
The Purple Room Supper Club,"1900 E Palm Canyon Dr, Palm Springs, CA 92264",Restaurant,Palm Springs,,http://purpleroompalmsprings.com/,https://www.purpleroompalmsprings.com/dining,https://www.purpleroompalmsprings.com/gift-cards,https://www.purpleroompalmsprings.com/contact,GIFT CARDS,CONTACT,CA,92264,restaurant
Lulu California Bistro,"200 S Palm Canyon Dr, Palm Springs, CA 92262",Bistro,Palm Springs,"A vast, eclectic menu of American eats plus an all-day happy hour are presented in a modern setting.",http://lulupalmsprings.com/,http://www.lulupalmsprings.com/bar--wine-menus.html,http://lulupalmsprings.com/gift-cards.html,,"
				Gift Cards
			",,CA,92262,restaurant
Chelly's Cafe,"40008 10th St W, Palmdale, CA 93551",Restaurant,Palmdale,,http://chellys-cafe.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93551,restaurant
Nopgow Thai Restaurant,"39522 10th St W F, Palmdale, CA 93551",Thai,Palmdale,An extensive menu featuring classic Thai dishes in a casual setting with eclectic interior details.,http://nopgow.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93551,restaurant
El Toreo West,"38801 10th St W, Palmdale, CA 93551",Mexican,Palmdale,Comfortable cantina offering typical Mexican dishes & classic margaritas in a laid-back setting.,http://el-toreo-west.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93551,restaurant
Alice's Burgers,"801 W Palmdale Blvd, Palmdale, CA 93551",Hamburger,Palmdale,,http://alices-burgers.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93551,restaurant
Don Chato Mexican Restaurant,"38350 30th St E #4935, Palmdale, CA 93550",Mexican,Palmdale,,http://don-juan.cafes-usa.com/,http://places.singleplatform.com/don-juan-mexican-restaurant-7/menu?ref=google,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,93550,restaurant
Nola,"535 Ramona St, Palo Alto, CA 94301",Cajun,Palo Alto,New Orleans-themed spot offering Creole fare in a 3-floor space reminiscent of the French Quarter.,http://www.nolas.com/,https://www.nolas.com/menus/,https://avenir.securetree.com/,http://www.nolas.com/contact-us/,Gift Cards,Contact Us,CA,94301,restaurant
Rangoon Ruby Burmese Cuisine,"445 Emerson St, Palo Alto, CA 94301",Burmese,Palo Alto,"Relaxed Burmese restaurant with contemporary decor, a trendy bar & exotic tiki cocktails.",https://rangoonruby.com/,https://static1.squarespace.com/static/57185ee9859fd0a511ed7b8e/t/5d891f9ab2c0af5ac4de24f7/1569267628656/RR+Dinner+Menu.pdf,https://rangoonruby.cardfoundry.com/giftcards.php,https://rangoonruby.com/mailto:contact@rangoonruby.com,"
              Gift Certificates
            ","






",CA,94301,restaurant
Burma Ruby Burmese Cuisine,"326 University Ave, Palo Alto, CA 94301",Burmese,Palo Alto,"A back-lit bar, splashy art & white tablecloths up the class at this Burmese eatery.",http://www.burmaruby.com/,https://static1.squarespace.com/static/573dfd2222482e41d4bbf9b7/t/5d8968fb88af8a5b46ed40c4/1569286399795/BR+Dinner+Menu.pdf,https://rangoonruby.cardfoundry.com,http://www.burmaruby.com/contact-2,"
        Gift Certificates 
      ","
            Contact
          ",CA,94301,restaurant
Mayfield Bakery & Cafe,"855 El Camino Real, Palo Alto, CA 94301",Cafe,Palo Alto,Rustic eatery offers a locally sourced Californian menu & fresh bread from the bakery next door.,http://www.mayfieldbakery.com/,,https://www.toasttab.com/mayfield-bakery-cafe/giftcards,http://www.mayfieldbakery.com/contact,Gift Certificates,Contact,CA,94301,restaurant
La Grande Orange Cafe,"260 S Raymond Ave, Pasadena, CA 91105",New American,Pasadena,Kid-friendly spot serving generous portions of seasonal American chow in a restored train station.,https://lgostationcafe.com/,https://www.lgostationcafe.com/#menus,http://shop.lgohospitality.com/product_p/uni-gft-100.htm,https://lgostationcafe.com/contact/,Gift Cards,Contact,CA,91105,restaurant
Parkway Grill,"510 S Arroyo Pkwy, Pasadena, CA 91105",Fine Dining,Pasadena,"Upscale spot serving Californian cuisine in an art-filled, elegant setting since 1984.",http://www.theparkwaygrill.com/,http://places.singleplatform.com/parkway-grill/menu?ref=google,http://www.theparkwaygrill.com/store,http://www.theparkwaygrill.com/contact,Gift Cards,Contact,CA,91105,restaurant
The Luggage Room Pizzeria,"260 S Raymond Ave, Pasadena, CA 91105",Pizza,Pasadena,"Colorful parlor in a former train-station luggage room, known for unique wood-fired pizzas & gelato.",https://theluggageroom.com/,https://theluggageroom.com/#menus,http://shop.lgohospitality.com/product_p/uni-gft-100.htm,https://theluggageroom.com/contact/,GIFT CARDS,CONTACT,CA,91105,restaurant
Alexander's Steakhouse,"111 N Los Robles Ave, Pasadena, CA 91101",Steak,Pasadena,"Posh spot fusing steakhouse classics with Japanese cuisine, with a signature cotton candy dessert.",http://www.alexanderssteakhouse.com/,http://alexanderssteakhouse.com/,https://alexanderspatisserie.securetree.com/Gift-Cards/,,Alexander’s Patisserie,,CA,91101,restaurant
Central Market,"42 Petaluma Blvd N, Petaluma, CA 94952",Restaurant,Petaluma,"Farm-to-fork Californian-Mediterranean fare & wine pairings offered in a casual, loftlike bistro.",http://www.centralmarketpetaluma.com/,http://www.centralmarketpetaluma.com/menus/dinner.pdf,https://www.giftrocker.com/secure/order/?h=eafc6b58,http://www.centralmarketpetaluma.com/contact.php,Gift Cards,Contact/Map,CA,94952,restaurant
Risibisi,"154 Petaluma Blvd N, Petaluma, CA 94952",Italian,Petaluma,"Romantic Italian outpost offers upscale local, seasonal fare & fine wines in a cozy, low-lit venue.",http://www.risibisirestaurant.com/,https://risibisirestaurant.com/menu-dinner-italian-petaluma/,https://www.yelp.com/checkout/gc/WGHrUflteb3orsIWTn-w5g?biz_id=GobSJD7dTF3-zNw4RY-gfA,http://www.risibisirestaurant.com/contact,Gift Card,"
        
        Contact
      ",CA,94952,restaurant
Sugo Trattoria,"5 Petaluma Blvd S B, Petaluma, CA 94952",Italian,Petaluma,"Relaxed, contemporary eatery offering a menu of panini, pasta & locally sourced Italian favorites.",http://www.sugotrattoria.com/,http://places.singleplatform.com/sugo-trattoria/menu?ref=google,http://www.sugotrattoria.com/shop,http://www.sugotrattoria.com/contact,GIFT CARDS,Contact,CA,94952,restaurant
Wild Goat Bistro,"6 Petaluma Blvd N, Petaluma, CA 94952",Bistro,Petaluma,"Fixture for seasonal, globally inspired fare, gluten-free dishes & local wines in rustic-chic digs.",http://www.wildgoatbistro.com/,http://www.urbanspoon.com/cities/6-sf-bay-area/restaurants/1559313-wild-goat-bistro/menu?utm_source=Google&utm_medium=Local&utm_campaign=GoogleMenus,http://store.wildgoatbistro.com/#CategoryName=Gift Cards&CategoryID=10,,,,CA,94952,restaurant
McNear's Saloon & Dining House,"23 Petaluma Blvd N, Petaluma, CA 94952",Restaurant,Petaluma,A broad menu of international eats is served in this old-timey pub attached to a live music venue.,https://www.mcnears.com/,,https://squareup.com/gift/7D960WTHA2CH8/order,https://www.mcnears.com/contact-us/,,Contact,CA,94952,restaurant
Tolay  Sheraton Petaluma,"745 Baywood Dr, Petaluma, CA 94954",American,Petaluma,"Regional American fare with seasonal ingredients, plus notable wine, served in a contemporary space.",http://www.sheratonsonoma.com/,http://www.tolayrestaurant.com/menu.html,https://gifts.marriott.com,http://www.sheratonsonoma.com/tel:+1 707-283-2888, Gift Cards ,  +1 707-283-2888  ,CA,94954,restaurant
Clearman's Steak 'N Stein,"9545 E, Whittier Blvd, Pico Rivera, CA 90660",Steak,Pico Rivera,"Steakhouse with an old-world European vibe has white-linen dining, a bar, circular fireplace & more.",http://clearmansrestaurants.com/,http://places.singleplatform.com/clearmans-steak-n-stein/menu?ref=google,https://clearmansrestaurants.com/gift-cards/,https://clearmansrestaurants.com/contact/,Gift Cards,Contact,CA,90660,restaurant
Craftsman Wood Fired Pizza,"148 Yorba Linda Blvd, Placentia, CA 92870",Pizza,Placentia,Relaxed eatery pairing specialty pizzas & sandwiches with California wines & craft beers.,http://craftsmanpizza.com/,http://craftsmanpizza.com/menu/CraftsmanToGo.pdf,https://craftsmanpizza.cardfoundry.com/giftcards.php,https://craftsmanpizza.com/contact-us/,Purchase Gift Card,Contact Us,CA,92870,restaurant
El Cantarito,"120 W Santa Fe Ave, Placentia, CA 92870",Mexican,Placentia,A casual Mexican joint dishing up all the classics with weekly specials on tacos & drinks.,http://el-cantarito.cafes-usa.com/,http://places.singleplatform.com/el-cantarito-restaurant/menu?ref=google,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92870,restaurant
Meat Up BBQ,"1450 N Kraemer Blvd, Placentia, CA 92870",Barbecue,Placentia,"Counter-serve, West Coast-style BBQ joint with local craft beers on tap, plus TVs & outdoor seating.",http://meatupbbq.com/,http://www.meatupbbq.com/menu.html,https://squareup.com/gift/2G5BKJZNZN4PE/order,http://meatupbbq.com/contact/,Gift Cards,Contact,CA,92870,restaurant
The Whole Enchilada,"106 Yorba Linda Blvd, Placentia, CA 92870",Mexican,Placentia,"Roomy, kid-friendly eatery offering Mexican fare such as burritos, tacos, combo plates & margaritas.",http://www.wholeenchilada.com/,,https://www.wholeenchilada.com/gift-cards/,https://www.wholeenchilada.com/contact-us/,Gift Cards,Contact Us,CA,92870,restaurant
El Pueblito,"1221 E Imperial Hwy, Placentia, CA 92870",Mexican,Placentia,,http://el-pueblito.cafes-usa.com/,,http://topmountainvillage.com/en/?utm_source=usa_restaurants,,"


",,CA,92870,restaurant
Sabio on Main,"501 Main St, Pleasanton, CA 94566",Californian,Pleasanton,Upscale bistro serving modern Spanish-Californian cuisine & drinks in a sleek space with 2 patios.,http://sabiopleasanton.com/,https://www.musthavemenus.com/places/sabio-on-main-pleasanton-ca-94566-1000090550/sabio-on-main-dinner-menu-id_da3fd6b6-6704-4c0e-a1c4-61f3c8cb6f95_n,http://sabiopleasanton.com/gift-cards/,http://sabiopleasanton.com/contact/,Learn More >,Contact,CA,94566,restaurant
Barone's Restaurant,"475 St John St, Pleasanton, CA 94566",Fine Dining,Pleasanton,White-tablecloth spot with a continental menu and weekly live music on the patio during the summer.,http://www.baronespleasanton.com/,,http://www.baronespleasanton.com/giftcards,http://www.baronespleasanton.com/contact-us,Gift Cards,Contact Us ,CA,94566,restaurant
Salt Craft,"377 St Mary St, Pleasanton, CA 94566",Restaurant,Pleasanton,"Relaxed, all-day American kitchen with beer & wine, served outdoors only (some seating is covered).",http://saltcraftpleasanton.com/,https://www.saltcraftpleasanton.com/,https://swipeit.com/product/1685/salt-craft,https://www.saltcraftpleasanton.com,GIFT CARD,CONTACT,CA,94566,restaurant
SideTrack Bar  Grill,"30 W Angela St, Pleasanton, CA 94566",Grill,Pleasanton,Burgers & cocktails served in a relaxed setting with sports on big-screen TVs & 2 roomy patios.,http://www.sidetrackeats.com/,http://www.sidetrackeats.com/menu/,https://www.toasttab.com/sidetrack/giftcards,,GIFT CARDS,,CA,94566,restaurant
Tacos Jalisco,"595 W Mission Blvd, Pomona, CA 91766",Mexican,Pomona,Mexican staples doled out in a laid-back setting with counter service & ample seating.,http://tacosjaliscoypanaderia.com/,,http://tacosjaliscoypanaderia.com/gift-card.html,http://tacosjaliscoypanaderia.com/contacts.html,get a giftcard,Contact us,CA,91766,restaurant
Juicy Burger,"1 Buffalo St, Hamburg, NY 14075",Restaurant,Hamburg,"Comfy joint serving hefty hamburgers with grass-fed beef & unique add-ons, plus cocktails & beer.",http://www.juicyburgerbar.com/,http://www.juicyburgerbar.com/drink-menu/,http://www.juicyburgerbar.com/gift-card,http://www.juicyburgerbar.com/location,Gift Cards,Location/Contact,NY,14075,restaurant
Villa Capri Trattoria & Wine Bar,"14771 Pomerado Rd, Poway, CA 92064",Italian,Poway,"Traditional Italian cooking, including pizza & pasta, paired with wine in warm, casual surroundings.",http://villacapripoway.com/,http://villacapripoway.com/menus/catering/,https://egift.technology/Main.aspx?key=villacapripoway,http://villacapripoway.com/contact/,Gift Cards,Contact,CA,92064,restaurant
Tikka Lounge,"13513 Poway Rd, Poway, CA 92064",Indian,Poway,Counter-serve eatery featuring a short menu of health-minded Indian dishes & naan.,http://www.tikkalounge.com/,https://www.tikkalounge.com/assets/files/Menu-TikkaLounge-compressed.pdf,https://squareup.com/gift/8CS8C6ABK6TC5/order,,Gift cards,,CA,92064,restaurant
Kaminski's BBQ & Sports Lounge,"12735 Poway Rd, Poway, CA 92064",Restaurant,Poway,"Sports bar & American eatery for hickory-smoked BBQ, famed wings, sports TV, live music & karaoke.",http://www.kaminskisbbq.com/,http://www.kaminskisbbq.com/bbq/media/Kaminskis_cateringmenu.pdf,http://www.kaminskisbbq.com/store/gift-cards/,http://www.kaminskisbbq.com/contact/,Gift Cards,Contact,CA,92064,restaurant
Brookfields Restaurant,"11135 Folsom Blvd, Rancho Cordova, CA 95670",Familyfriendly,Rancho Cordova,"Casual, family-run spot supplying breakfast-to-dinner American food, baked goods & take-home meals.",http://brookrest.com/,https://brookrest.com/menu/,https://brookrest.com/product/brookfields-gift-cards/,,Gift Cards,,CA,95670,restaurant
The Sycamore Inn,"8318 Foothill Blvd, Rancho Cucamonga, CA 91730",Steak,Rancho Cucamonga,"Crab cakes, filet mignon, lamb & wines offered in an old-timey, lodge-like setting since 1848.",http://www.thesycamoreinn.com/,http://www.thesycamoreinn.com/menus/SycamoreBarMenu4.16.pdf,http://www.thesycamoreinn.com/cardorder.html,http://www.thesycamoreinn.com/contactus.php#contact,Purchase Gift Cards,Restaurant Hours,CA,91730,restaurant
Avenue Italy,"31243 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275",Italian,Rancho Palos Verdes,"Italian pasta, meat & seafood dishes pair with old-country wines in white-tablecloth surrounds.",https://www.avenueitaly.com/,https://www.avenueitaly.com/our-menus,https://www.toasttab.com/avenue-italy/giftcards,https://www.avenueitaly.com/contact,Gift Card Purchase ,Contact,CA,90275,restaurant
